k,d,l,m,A_N,R_N,lambda_max,log_psi,hits_1e-03,hits_1e-04,hits_1e-05,hits_1e-06,alpha_inv_rel_residual
7,6,3,2,-8.1837386087339968e-8,1.000055714083663855033484,137.0359994368938645795853,1.3024824398919131e-8,1,1,1,1,2.575190949e-9
7,6,3,3,-1.227560791344934e-7,1.000055673164970807880055,137.0359995634229388108574,1.95372365986163e-8,1,1,1,1,3.498518214e-9
7,6,3,4,-1.6367477218164683e-7,1.000055632246277760726626,137.0359996899520128032013,2.6049648798313469e-8,1,1,1,1,4.421845477e-9
7,6,3,5,-2.0459346522880025e-7,1.000055591327584713573197,137.035999816481086556617,3.2562060998010638e-8,1,1,1,1,5.345172739e-9
7,6,3,6,-2.4551215827595368e-7,1.000055550408891666419768,137.0359999430101600711045,3.9074473197707807e-8,1,1,1,1,6.268499999e-9
7,6,3,7,-2.8643085132310711e-7,1.00005550949019861926634,137.0360000695392333466637,4.5586885397404975e-8,1,1,1,1,7.191827257e-9
7,6,3,8,-3.2734954437026054e-7,1.000055468571505572112911,137.0360001960683063832948,5.2099297597102144e-8,1,1,1,1,8.115154513e-9
7,6,4,2,-2.0376883151785619e-10,1.000055795717281110855596,137.0359991844658108576687,2.432311294405591e-11,1,1,1,1,7.33134443e-10
7,6,4,3,-3.0565325076022926e-10,1.000055795615396691613223,137.0359991847808585863725,3.6484669653687074e-11,1,1,1,1,7.354334573e-10
7,6,4,4,-4.0753767000260232e-10,1.00005579551351227237085,137.0359991850959063150748,4.8646226363318237e-11,1,1,1,1,7.377324717e-10
7,6,4,5,-5.0942208924497539e-10,1.000055795411627853128476,137.0359991854109540437757,6.0807783072949401e-11,1,1,1,1,7.40031486e-10
7,6,4,6,-6.1130650848734846e-10,1.000055795309743433886103,137.0359991857260017724751,7.2969339782580564e-11,1,1,1,1,7.423305004e-10
7,6,4,7,-7.1319092772972153e-10,1.00005579520785901464373,137.0359991860410495011729,8.5130896492211728e-11,1,1,1,1,7.446295147e-10
7,6,4,8,-8.150753469720946e-10,1.000055795105974595401357,137.0359991863560972298694,9.7292453201842892e-11,1,1,1,1,7.469285291e-10
7,6,5,2,-4.7565132856387859e-13,1.000055795920574291044888,137.0359991838371862342343,4.5421546160066376e-14,1,1,1,1,7.285471475e-10
7,6,5,3,-7.134804762907916e-13,1.000055795920336461897161,137.0359991838379216512232,6.8132556843308088e-14,1,1,1,1,7.285525141e-10
7,6,5,4,-9.5130962401770462e-13,1.000055795920098632749434,137.0359991838386570682121,9.08435675265498e-14,1,1,1,1,7.285578807e-10
7,6,5,5,-1.1891387717446176e-12,1.000055795919860803601707,137.0359991838393924852009,1.1355457820979151e-13,1,1,1,1,7.285632473e-10
7,6,5,6,-1.4269679194715306e-12,1.00005579591962297445398,137.0359991838401279021898,1.3626558889303322e-13,1,1,1,1,7.285686139e-10
7,6,5,7,-1.6647970671984437e-12,1.000055795919385145306253,137.0359991838408633191787,1.5897659957627494e-13,1,1,1,1,7.285739805e-10
7,6,5,8,-1.9026262149253567e-12,1.000055795919147316158526,137.0359991838415987361675,1.8168761025951665e-13,1,1,1,1,7.285793471e-10
7,6,6,2,-1.0589506619987213e-15,1.00005579592104888342279,137.0359991838357186962945,8.434781724327367e-17,1,1,1,1,7.285364383e-10
7,6,6,3,-1.5919094379718002e-15,1.000055795921048350464014,137.0359991838357203443134,1.2675932907343445e-16,1,1,1,1,7.285364504e-10
7,6,6,4,-2.1248682139448791e-15,1.000055795921047817505238,137.0359991838357219923323,1.6917084090359523e-16,1,1,1,1,7.285364624e-10
7,6,6,5,-2.6578269899179579e-15,1.000055795921047284546462,137.0359991838357236403513,2.11582352733756e-16,1,1,1,1,7.285364744e-10
7,6,6,6,-3.1907857658910368e-15,1.000055795921046751587686,137.0359991838357252883702,2.5399386456391678e-16,1,1,1,1,7.285364864e-10
7,6,6,7,-3.7237445418641157e-15,1.00005579592104621862891,137.0359991838357269363891,2.9640537639407756e-16,1,1,1,1,7.285364985e-10
7,6,6,8,-4.2567033178371945e-15,1.000055795921045685670134,137.0359991838357285844081,3.3881688822423834e-16,1,1,1,1,7.285365105e-10
7,6,7,2,4.6445932982909241e-18,1.000055795921049947018045,137.0359991838357154074376,-3.1680427803192449e-19,1,1,1,1,7.285364143e-10
7,6,7,3,3.4834449737181931e-18,1.000055795921049945856897,137.0359991838357154110281,-2.3760320852394337e-19,1,1,1,1,7.285364144e-10
7,6,7,4,2.322296649145462e-18,1.000055795921049944695749,137.0359991838357154146186,-1.5840213901596225e-19,1,1,1,1,7.285364144e-10
7,6,7,5,1.161148324572731e-18,1.0000557959210499435346,137.0359991838357154182091,-7.9201069507981123e-20,1,1,1,1,7.285364144e-10
7,6,7,6,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
7,6,7,7,-1.161148324572731e-18,1.000055795921049941212304,137.0359991838357154253902,7.9201069507981123e-20,1,1,1,1,7.285364145e-10
7,6,7,8,-2.322296649145462e-18,1.000055795921049940051155,137.0359991838357154289807,1.5840213901596225e-19,1,1,1,1,7.285364145e-10
7,6,8,2,6.9619336548668815e-18,1.000055795921049949335386,137.0359991838357154002719,-4.7491061012469438e-19,1,1,1,1,7.285364143e-10
7,6,8,3,6.9594555085821292e-18,1.000055795921049949332907,137.0359991838357154002796,-4.747627066630982e-19,1,1,1,1,7.285364143e-10
7,6,8,4,6.9569773622973769e-18,1.000055795921049949330429,137.0359991838357154002872,-4.7461480320150202e-19,1,1,1,1,7.285364143e-10
7,6,8,5,6.9544992160126246e-18,1.000055795921049949327951,137.0359991838357154002949,-4.7446689973990584e-19,1,1,1,1,7.285364143e-10
7,6,8,6,6.9520210697278724e-18,1.000055795921049949325473,137.0359991838357154003026,-4.7431899627830966e-19,1,1,1,1,7.285364143e-10
7,6,8,7,6.9495429234431201e-18,1.000055795921049949322995,137.0359991838357154003102,-4.7417109281671349e-19,1,1,1,1,7.285364143e-10
7,6,8,8,6.9470647771583678e-18,1.000055795921049949320517,137.0359991838357154003179,-4.7402318935511731e-19,1,1,1,1,7.285364143e-10
7,7,2,2,-2.9215796659520687e-5,1.000026580124390421686483,137.0360895250698656703152,6.9747211972006627e-6,1,1,1,1,6.599803736e-7
7,7,2,3,-4.3823694989285094e-5,1.000011972226060657278979,137.0361346956412646898414,1.0462081795801271e-5,1,1,1,1,9.896059588e-7
7,7,2,4,-5.8431593319049502e-5,0.9999973643277308928714755,137.0361798661822130466127,1.394944239440188e-5,1,1,1,0,1.319231322e-6
7,7,2,5,-7.3039491648813909e-5,0.9999827564294011284639718,137.0362250366927108022116,1.7436802993002488e-5,1,1,1,0,1.648856463e-6
7,7,2,6,-8.7647389978578317e-5,0.9999681485310713640564681,137.0362702071727580182207,2.0924163591603097e-5,1,1,1,0,1.978481381e-6
7,7,2,7,-0.00010225528830834272,0.9999535406327415996489645,137.0363153776223547562222,2.4411524190203705e-5,1,1,1,0,2.308106078e-6
7,7,2,8,-0.00011686318663810713,0.9999389327344118352414608,137.0363605480415010777982,2.7898884788804314e-5,1,1,1,0,2.637730552e-6
7,7,3,2,-8.183738608617882e-8,1.000055714083663856194632,137.0359994368938645759948,1.302482439883993e-8,1,1,1,1,2.575190949e-9
7,7,3,3,-1.2275607913333225e-7,1.000055673164970809041203,137.0359995634229388072669,1.9537236598537099e-8,1,1,1,1,3.498518214e-9
7,7,3,4,-1.6367477218048568e-7,1.000055632246277761887775,137.0359996899520127996108,2.6049648798234268e-8,1,1,1,1,4.421845477e-9
7,7,3,5,-2.0459346522763911e-7,1.000055591327584714734346,137.0359998164810865530265,3.2562060997931437e-8,1,1,1,1,5.345172739e-9
7,7,3,6,-2.4551215827479254e-7,1.000055550408891667580917,137.0359999430101600675139,3.9074473197628606e-8,1,1,1,1,6.268499999e-9
7,7,3,7,-2.8643085132194596e-7,1.000055509490198620427488,137.0360000695392333430732,4.5586885397325774e-8,1,1,1,1,7.191827257e-9
7,7,3,8,-3.2734954436909939e-7,1.000055468571505573274059,137.0360001960683063797043,5.2099297597022943e-8,1,1,1,1,8.115154513e-9
7,7,4,2,-2.0376883035670786e-10,1.000055795717281112016744,137.0359991844658108540782,2.4323112864854841e-11,1,1,1,1,7.33134443e-10
7,7,4,3,-3.0565324959908093e-10,1.000055795615396692774371,137.035999184780858582782,3.6484669574486004e-11,1,1,1,1,7.354334573e-10
7,7,4,4,-4.07537668841454e-10,1.000055795513512273531998,137.0359991850959063114843,4.8646226284117168e-11,1,1,1,1,7.377324717e-10
7,7,4,5,-5.0942208808382707e-10,1.000055795411627854289625,137.0359991854109540401852,6.0807782993748331e-11,1,1,1,1,7.40031486e-10
7,7,4,6,-6.1130650732620013e-10,1.000055795309743435047252,137.0359991857260017688845,7.2969339703379495e-11,1,1,1,1,7.423305004e-10
7,7,4,7,-7.131909265685732e-10,1.000055795207859015804879,137.0359991860410494975824,8.5130896413010659e-11,1,1,1,1,7.446295147e-10
7,7,4,8,-8.1507534581094627e-10,1.000055795105974596562506,137.0359991863560972262788,9.7292453122641822e-11,1,1,1,1,7.469285291e-10
7,7,5,2,-4.7565016741555402e-13,1.000055795920574292206036,137.0359991838371862306438,4.5421466958996868e-14,1,1,1,1,7.285471475e-10
7,7,5,3,-7.1347931514246703e-13,1.000055795920336463058309,137.0359991838379216476327,6.813247764223858e-14,1,1,1,1,7.28552514e-10
7,7,5,4,-9.5130846286938004e-13,1.000055795920098633910582,137.0359991838386570646216,9.0843488325480292e-14,1,1,1,1,7.285578806e-10
7,7,5,5,-1.1891376105962931e-12,1.000055795919860804762856,137.0359991838393924816104,1.13554499008722e-13,1,1,1,1,7.285632472e-10
7,7,5,6,-1.4269667583232061e-12,1.000055795919622975615129,137.0359991838401278985993,1.3626550969196372e-13,1,1,1,1,7.285686138e-10
7,7,5,7,-1.6647959060501191e-12,1.000055795919385146467402,137.0359991838408633155882,1.5897652037520543e-13,1,1,1,1,7.285739804e-10
7,7,5,8,-1.9026250537770321e-12,1.000055795919147317319675,137.035999183841598732577,1.8168753105844714e-13,1,1,1,1,7.28579347e-10
7,7,6,2,-1.0577895136741486e-15,1.000055795921048884583938,137.0359991838357186927039,8.4268616173765688e-17,1,1,1,1,7.285364383e-10
7,7,6,3,-1.5907482896472275e-15,1.000055795921048351625162,137.0359991838357203407229,1.2668012800392647e-16,1,1,1,1,7.285364503e-10
7,7,6,4,-2.1237070656203063e-15,1.000055795921047818666386,137.0359991838357219887418,1.6909163983408724e-16,1,1,1,1,7.285364624e-10
7,7,6,5,-2.6566658415933852e-15,1.00005579592104728570761,137.0359991838357236367607,2.1150315166424802e-16,1,1,1,1,7.285364744e-10
7,7,6,6,-3.1896246175664641e-15,1.000055795921046752748834,137.0359991838357252847797,2.539146634944088e-16,1,1,1,1,7.285364864e-10
7,7,6,7,-3.7225833935395429e-15,1.000055795921046219790058,137.0359991838357269327986,2.9632617532456958e-16,1,1,1,1,7.285364984e-10
7,7,6,8,-4.2555421695126218e-15,1.000055795921045686831282,137.0359991838357285808175,3.3873768715473036e-16,1,1,1,1,7.285365105e-10
7,7,7,2,5.8057416228636551e-18,1.000055795921049948179193,137.0359991838357154038471,-3.9600534753990561e-19,1,1,1,1,7.285364143e-10
7,7,7,3,4.6445932982909241e-18,1.000055795921049947018045,137.0359991838357154074376,-3.1680427803192449e-19,1,1,1,1,7.285364143e-10
7,7,7,4,3.4834449737181931e-18,1.000055795921049945856897,137.0359991838357154110281,-2.3760320852394337e-19,1,1,1,1,7.285364144e-10
7,7,7,5,2.322296649145462e-18,1.000055795921049944695749,137.0359991838357154146186,-1.5840213901596225e-19,1,1,1,1,7.285364144e-10
7,7,7,6,1.161148324572731e-18,1.0000557959210499435346,137.0359991838357154182091,-7.9201069507981123e-20,1,1,1,1,7.285364144e-10
7,7,7,7,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
7,7,7,8,-1.161148324572731e-18,1.000055795921049941212304,137.0359991838357154253902,7.9201069507981123e-20,1,1,1,1,7.285364145e-10
7,7,8,2,8.1230819794396125e-18,1.000055795921049950496534,137.0359991838357153966814,-5.541116796326755e-19,1,1,1,1,7.285364143e-10
7,7,8,3,8.1206038331548602e-18,1.000055795921049950494056,137.0359991838357153966891,-5.5396377617107932e-19,1,1,1,1,7.285364143e-10
7,7,8,4,8.118125686870108e-18,1.000055795921049950491578,137.0359991838357153966967,-5.5381587270948314e-19,1,1,1,1,7.285364143e-10
7,7,8,5,8.1156475405853557e-18,1.000055795921049950489099,137.0359991838357153967044,-5.5366796924788697e-19,1,1,1,1,7.285364143e-10
7,7,8,6,8.1131693943006034e-18,1.000055795921049950486621,137.0359991838357153967121,-5.5352006578629079e-19,1,1,1,1,7.285364143e-10
7,7,8,7,8.1106912480158511e-18,1.000055795921049950484143,137.0359991838357153967197,-5.5337216232469461e-19,1,1,1,1,7.285364143e-10
7,7,8,8,8.1082131017310988e-18,1.000055795921049950481665,137.0359991838357153967274,-5.5322425886309843e-19,1,1,1,1,7.285364143e-10
7,8,2,2,-2.9215796659519526e-5,1.000026580124390422847631,137.0360895250698656667247,6.9747211972005835e-6,1,1,1,1,6.599803736e-7
7,8,2,3,-4.3823694989283933e-5,1.000011972226060658440127,137.0361346956412646862509,1.0462081795801192e-5,1,1,1,1,9.896059588e-7
7,8,2,4,-5.8431593319048341e-5,0.9999973643277308940326238,137.0361798661822130430222,1.3949442394401801e-5,1,1,1,0,1.319231322e-6
7,8,2,5,-7.3039491648812748e-5,0.9999827564294011296251201,137.0362250366927107986211,1.7436802993002409e-5,1,1,1,0,1.648856463e-6
7,8,2,6,-8.7647389978577156e-5,0.9999681485310713652176165,137.0362702071727580146302,2.0924163591603018e-5,1,1,1,0,1.978481381e-6
7,8,2,7,-0.00010225528830834156,0.9999535406327416008101128,137.0363153776223547526317,2.4411524190203626e-5,1,1,1,0,2.308106078e-6
7,8,2,8,-0.00011686318663810597,0.9999389327344118364026091,137.0363605480415010742077,2.7898884788804235e-5,1,1,1,0,2.637730552e-6
7,8,3,2,-8.1837386085017671e-8,1.000055714083663857355781,137.0359994368938645724043,1.3024824398760729e-8,1,1,1,1,2.575190949e-9
7,8,3,3,-1.227560791321711e-7,1.000055673164970810202352,137.0359995634229388036764,1.9537236598457898e-8,1,1,1,1,3.498518214e-9
7,8,3,4,-1.6367477217932453e-7,1.000055632246277763048923,137.0359996899520127960203,2.6049648798155067e-8,1,1,1,1,4.421845477e-9
7,8,3,5,-2.0459346522647796e-7,1.000055591327584715895494,137.0359998164810865494359,3.2562060997852236e-8,1,1,1,1,5.345172739e-9
7,8,3,6,-2.4551215827363139e-7,1.000055550408891668742065,137.0359999430101600639234,3.9074473197549404e-8,1,1,1,1,6.268499999e-9
7,8,3,7,-2.8643085132078482e-7,1.000055509490198621588636,137.0360000695392333394827,4.5586885397246573e-8,1,1,1,1,7.191827257e-9
7,8,3,8,-3.2734954436793824e-7,1.000055468571505574435207,137.0360001960683063761138,5.2099297596943742e-8,1,1,1,1,8.115154513e-9
7,8,4,2,-2.0376882919555954e-10,1.000055795717281113177892,137.0359991844658108504876,2.4323112785653771e-11,1,1,1,1,7.331344429e-10
7,8,4,3,-3.0565324843793261e-10,1.000055795615396693935519,137.0359991847808585791915,3.6484669495284935e-11,1,1,1,1,7.354334573e-10
7,8,4,4,-4.0753766768030567e-10,1.000055795513512274693146,137.0359991850959063078938,4.8646226204916098e-11,1,1,1,1,7.377324716e-10
7,8,4,5,-5.0942208692267874e-10,1.000055795411627855450773,137.0359991854109540365947,6.0807782914547262e-11,1,1,1,1,7.40031486e-10
7,8,4,6,-6.1130650616505181e-10,1.0000557953097434362084,137.035999185726001765294,7.2969339624178425e-11,1,1,1,1,7.423305003e-10
7,8,4,7,-7.1319092540742488e-10,1.000055795207859016966027,137.0359991860410494939919,8.5130896333809589e-11,1,1,1,1,7.446295147e-10
7,8,4,8,-8.1507534464979795e-10,1.000055795105974597723654,137.0359991863560972226883,9.7292453043440753e-11,1,1,1,1,7.46928529e-10
7,8,5,2,-4.7564900626722944e-13,1.000055795920574293367185,137.0359991838371862270533,4.542138775792736e-14,1,1,1,1,7.285471474e-10
7,8,5,3,-7.1347815399414246e-13,1.000055795920336464219458,137.0359991838379216440422,6.8132398441169072e-14,1,1,1,1,7.28552514e-10
7,8,5,4,-9.5130730172105547e-13,1.000055795920098635071731,137.035999183838657061031,9.0843409124410784e-14,1,1,1,1,7.285578806e-10
7,8,5,5,-1.1891364494479685e-12,1.000055795919860805924004,137.0359991838393924780199,1.135544198076525e-13,1,1,1,1,7.285632472e-10
7,8,5,6,-1.4269655971748815e-12,1.000055795919622976776277,137.0359991838401278950088,1.3626543049089421e-13,1,1,1,1,7.285686138e-10
7,8,5,7,-1.6647947449017945e-12,1.00005579591938514762855,137.0359991838408633119976,1.5897644117413592e-13,1,1,1,1,7.285739804e-10
7,8,5,8,-1.9026238926287075e-12,1.000055795919147318480823,137.0359991838415987289865,1.8168745185737763e-13,1,1,1,1,7.28579347e-10
7,8,6,2,-1.0566283653495759e-15,1.000055795921048885745087,137.0359991838357186891134,8.4189415104257707e-17,1,1,1,1,7.285364383e-10
7,8,6,3,-1.5895871413226547e-15,1.000055795921048352786311,137.0359991838357203371324,1.2660092693441849e-16,1,1,1,1,7.285364503e-10
7,8,6,4,-2.1225459172957336e-15,1.000055795921047819827535,137.0359991838357219851513,1.6901243876457926e-16,1,1,1,1,7.285364623e-10
7,8,6,5,-2.6555046932688125e-15,1.000055795921047286868759,137.0359991838357236331702,2.1142395059474004e-16,1,1,1,1,7.285364744e-10
7,8,6,6,-3.1884634692418913e-15,1.000055795921046753909983,137.0359991838357252811892,2.5383546242490082e-16,1,1,1,1,7.285364864e-10
7,8,6,7,-3.7214222452149702e-15,1.000055795921046220951207,137.0359991838357269292081,2.962469742550616e-16,1,1,1,1,7.285364984e-10
7,8,6,8,-4.2543810211880491e-15,1.000055795921045687992431,137.035999183835728577227,3.3865848608522238e-16,1,1,1,1,7.285365104e-10
7,8,7,2,6.9668899474363861e-18,1.000055795921049949340342,137.0359991838357154002566,-4.7520641704788674e-19,1,1,1,1,7.285364143e-10
7,8,7,3,5.8057416228636551e-18,1.000055795921049948179193,137.0359991838357154038471,-3.9600534753990561e-19,1,1,1,1,7.285364143e-10
7,8,7,4,4.6445932982909241e-18,1.000055795921049947018045,137.0359991838357154074376,-3.1680427803192449e-19,1,1,1,1,7.285364143e-10
7,8,7,5,3.4834449737181931e-18,1.000055795921049945856897,137.0359991838357154110281,-2.3760320852394337e-19,1,1,1,1,7.285364144e-10
7,8,7,6,2.322296649145462e-18,1.000055795921049944695749,137.0359991838357154146186,-1.5840213901596225e-19,1,1,1,1,7.285364144e-10
7,8,7,7,1.161148324572731e-18,1.0000557959210499435346,137.0359991838357154182091,-7.9201069507981123e-20,1,1,1,1,7.285364144e-10
7,8,7,8,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
7,8,8,2,9.2842303040123436e-18,1.000055795921049951657682,137.0359991838357153930909,-6.3331274914065662e-19,1,1,1,1,7.285364142e-10
7,8,8,3,9.2817521577275913e-18,1.000055795921049951655204,137.0359991838357153930986,-6.3316484567906045e-19,1,1,1,1,7.285364142e-10
7,8,8,4,9.279274011442839e-18,1.000055795921049951652726,137.0359991838357153931062,-6.3301694221746427e-19,1,1,1,1,7.285364142e-10
7,8,8,5,9.2767958651580867e-18,1.000055795921049951650248,137.0359991838357153931139,-6.3286903875586809e-19,1,1,1,1,7.285364142e-10
7,8,8,6,9.2743177188733344e-18,1.00005579592104995164777,137.0359991838357153931215,-6.3272113529427191e-19,1,1,1,1,7.285364142e-10
7,8,8,7,9.2718395725885821e-18,1.000055795921049951645291,137.0359991838357153931292,-6.3257323183267573e-19,1,1,1,1,7.285364142e-10
7,8,8,8,9.2693614263038298e-18,1.000055795921049951642813,137.0359991838357153931369,-6.3242532837107955e-19,1,1,1,1,7.285364142e-10
8,2,2,2,-2.921579665952881e-5,1.000026580124390413563401,137.0360895250698656954334,6.9747211972012168e-6,1,1,1,1,6.599803736e-7
8,2,2,3,-4.3823694989293218e-5,1.000011972226060649155897,137.0361346956412647149596,1.0462081795801825e-5,1,1,1,1,9.896059588e-7
8,2,2,4,-5.8431593319057625e-5,0.9999973643277308847483935,137.0361798661822130717309,1.3949442394402434e-5,1,1,1,0,1.319231322e-6
8,2,2,5,-7.3039491648822033e-5,0.9999827564294011203408898,137.0362250366927108273298,1.7436802993003042e-5,1,1,1,0,1.648856463e-6
8,2,2,6,-8.764738997858644e-5,0.9999681485310713559333862,137.0362702071727580433388,2.0924163591603651e-5,1,1,1,0,1.978481381e-6
8,2,2,7,-0.00010225528830835085,0.9999535406327415915258825,137.0363153776223547813403,2.441152419020426e-5,1,1,1,0,2.308106078e-6
8,2,2,8,-0.00011686318663811526,0.9999389327344118271183788,137.0363605480415011029163,2.7898884788804868e-5,1,1,1,0,2.637730552e-6
8,2,3,2,-8.1837386094301901e-8,1.00005571408366384807155,137.0359994368938646011131,1.3024824399394042e-8,1,1,1,1,2.57519095e-9
8,2,3,3,-1.2275607914145533e-7,1.000055673164970800918121,137.0359995634229388323852,1.9537236599091211e-8,1,1,1,1,3.498518214e-9
