y,z,J_total_mag2,J_A_mag2,J_B_mag2,classification
36,57,1.84502306e-09,3.36255382e-09,3.36312943e-09,-1
36,58,1.56814480e-10,2.52311990e-09,2.52276215e-09,0
36,59,3.21763146e-08,8.17470725e-09,8.17481756e-09,-1
36,60,1.84000238e-09,8.06420512e-09,8.06531905e-09,-1
36,61,3.03141697e-08,1.56496957e-08,1.56481948e-08,-1
36,62,1.61365405e-08,8.45614700e-09,8.45556077e-09,-1
36,63,7.16122302e-10,7.25284090e-09,7.25529088e-09,1
37,0,3.04659529e-17,1.94918029e-10,1.94892181e-10,0
37,1,4.18186890e-09,1.95771717e-09,1.95764666e-09,-1
37,2,1.41284102e-10,2.23274661e-09,2.23271908e-09,0
37,3,6.15194764e-08,1.57282984e-08,1.57266788e-08,-1
37,4,1.60656716e-09,1.39573222e-09,1.39628786e-09,-1
37,5,7.95411669e-09,7.47190594e-09,7.47062638e-09,-1
37,6,4.13866318e-09,1.01398693e-08,1.01396997e-08,-1
37,7,3.43575767e-09,5.15985867e-09,5.15979795e-09,-1
37,8,2.31896591e-09,1.01715527e-09,1.01805872e-09,-1
37,9,3.72308860e-09,1.41929537e-08,1.41934481e-08,-1
37,10,6.85098206e-09,4.09914546e-08,4.09894804e-08,-1
37,11,6.37954581e-08,3.56494255e-08,3.56563217e-08,-1
37,12,1.38904130e-11,5.80585695e-08,5.80578925e-08,1
37,13,1.52452268e-09,2.09998020e-08,2.09962105e-08,-1
37,14,2.68250630e-09,3.96131951e-09,3.96050410e-09,-1
37,15,5.94829714e-09,3.06879071e-08,3.06876541e-08,-1
37,16,1.19451470e-08,8.91151519e-09,8.91097960e-09,-1
37,17,1.91244868e-09,4.54172048e-08,4.54187442e-08,-1
37,18,1.10603388e-07,1.34284816e-07,1.34285459e-07,-1
37,19,3.42608795e-09,2.87612557e-08,2.87596463e-08,-1
37,20,4.90846443e-08,2.89663104e-07,2.89664402e-07,-1
37,21,1.01648499e-08,4.44108062e-09,4.44188618e-09,-1
37,22,4.17622203e-07,2.59501117e-07,2.59505651e-07,-1
37,23,1.42460865e-08,6.99582234e-08,6.99622491e-08,-1
37,24,8.05464061e-08,2.43224058e-07,2.43224918e-07,-1
37,25,3.89158225e-09,3.38185679e-08,3.38194146e-08,-1
37,26,1.08685764e-07,1.22294915e-07,1.22295356e-07,-1
37,27,1.15963687e-07,3.99560049e-08,3.99566841e-08,-1
37,28,5.30833774e-09,2.20986964e-08,2.20984118e-08,-1
37,29,1.69209331e-09,1.50027862e-08,1.50031421e-08,-1
37,30,2.61905359e-08,6.85847629e-08,6.85851939e-08,-1
37,31,1.56676977e-07,1.42064050e-07,1.42065558e-07,-1
37,32,2.40394710e-16,2.86679312e-07,2.86678100e-07,1
37,33,1.56660288e-07,1.42058765e-07,1.42060667e-07,-1
37,34,2.61826551e-08,6.85826557e-08,6.85808235e-08,-1
37,35,1.69068246e-09,1.50022328e-08,1.50029352e-08,-1
37,36,5.30570112e-09,2.20987512e-08,2.21027089e-08,-1
37,37,1.15970546e-07,3.99564530e-08,3.99612480e-08,-1
37,38,1.08691631e-07,1.22297648e-07,1.22295390e-07,-1
37,39,3.89174390e-09,3.38175406e-08,3.38136309e-08,-1
37,40,8.05472533e-08,2.43231678e-07,2.43227339e-07,-1
37,41,1.42478215e-08,6.99617302e-08,6.99556125e-08,-1
37,42,4.17636347e-07,2.59513243e-07,2.59506794e-07,-1
37,43,1.01676176e-08,4.44303815e-09,4.44091371e-09,-1
37,44,4.90923940e-08,2.89664797e-07,2.89660307e-07,-1
37,45,3.42805267e-09,2.87623756e-08,2.87618620e-08,-1
37,46,1.10590120e-07,1.34278574e-07,1.34279236e-07,-1
37,47,1.91386114e-09,4.54151508e-08,4.54151065e-08,-1
37,48,1.19411468e-08,8.91058310e-09,8.91052113e-09,-1
37,49,5.95023326e-09,3.06883266e-08,3.06885056e-08,-1
37,50,2.68391503e-09,3.96196485e-09,3.96181626e-09,-1
37,51,1.52394961e-09,2.10001892e-08,2.10014692e-08,-1
37,52,1.39457764e-11,5.80566521e-08,5.80577789e-08,1
37,53,6.37944896e-08,3.56512364e-08,3.56488243e-08,-1
37,54,6.85075034e-09,4.09905300e-08,4.09897984e-08,-1
37,55,3.72340453e-09,1.41940290e-08,1.41938483e-08,-1
37,56,2.31929232e-09,1.01753235e-09,1.01751804e-09,-1
37,57,3.43640207e-09,5.15998542e-09,5.16065928e-09,-1
37,58,4.13784584e-09,1.01396278e-08,1.01404726e-08,-1
37,59,7.95293691e-09,7.47092628e-09,7.47116757e-09,-1
37,60,1.60717189e-09,1.39607598e-09,1.39650221e-09,-1
37,61,6.15163368e-08,1.57271344e-08,1.57262262e-08,-1
37,62,1.41465628e-10,2.23270436e-09,2.23324192e-09,0
37,63,4.18113475e-09,1.95756832e-09,1.95724069e-09,-1
38,0,2.80215113e-16,1.01210098e-08,1.01176476e-08,1
38,1,9.43807965e-11,3.08359003e-09,3.08381156e-09,0
38,2,1.67092752e-09,1.19200289e-09,1.19205942e-09,-1
38,3,3.43413251e-08,1.45991949e-08,1.45997927e-08,-1
38,4,1.38244630e-09,5.99218161e-09,5.99055170e-09,-1
38,5,8.28056368e-09,2.79820541e-09,2.79766448e-09,-1
38,6,3.49209573e-09,3.26226478e-09,3.26498215e-09,-1
38,7,1.99358811e-09,6.75076137e-09,6.74502828e-09,-1
38,8,3.53001444e-09,3.52925462e-09,3.53332652e-09,-1
38,9,8.41047102e-09,1.90031637e-08,1.89955875e-08,-1
38,10,4.44081165e-09,2.94056550e-09,2.94009647e-09,-1
38,11,7.60721523e-08,2.40837215e-08,2.40803457e-08,-1
38,12,4.40086335e-11,5.53120873e-08,5.53008539e-08,1
38,13,1.51112873e-12,5.97321680e-09,5.97537032e-09,1
38,14,6.54475291e-09,6.40559029e-09,6.40666786e-09,-1
38,15,4.56337620e-08,2.44452213e-08,2.44448979e-08,-1
38,16,1.24581205e-08,2.89154740e-08,2.89126758e-08,-1
38,17,4.01913329e-09,6.53754979e-08,6.53742503e-08,-1
38,18,3.13721269e-08,1.34517751e-07,1.34532660e-07,-1
38,19,3.83059438e-08,3.43340514e-08,3.43321247e-08,-1
38,20,2.09070620e-07,8.31665556e-08,8.31759444e-08,-1
38,21,6.73246303e-08,1.80827139e-07,1.80808485e-07,-1
38,22,1.35242867e-07,1.27930318e-07,1.27914659e-07,-1
38,23,1.35430330e-09,1.02445905e-08,1.02461334e-08,-1
38,24,1.00537164e-07,2.24050132e-07,2.24023058e-07,-1
38,25,5.80228141e-08,2.46404645e-08,2.46460209e-08,-1
38,26,1.37571096e-07,4.56674370e-08,4.56624597e-08,-1
38,27,3.98756639e-07,1.28370841e-07,1.28370047e-07,-1
38,28,1.32259619e-07,3.99846869e-08,3.99892972e-08,-1
38,29,3.44026171e-08,3.83706500e-07,3.83740422e-07,-1
38,30,9.61646023e-10,1.98561648e-08,1.98612134e-08,-1
38,31,9.94950570e-09,2.46289344e-07,2.46309384e-07,-1
38,32,1.80506666e-16,2.57924935e-07,2.57938473e-07,1
38,33,9.94916321e-09,2.46286542e-07,2.46297589e-07,-1
38,34,9.61490975e-10,1.98552631e-08,1.98551798e-08,-1
38,35,3.44031456e-08,3.83705070e-07,3.83699363e-07,-1
38,36,1.32261239e-07,3.99845046e-08,3.99816062e-08,-1
38,37,3.98755474e-07,1.28369538e-07,1.28371174e-07,-1
38,38,1.37572341e-07,4.56683073e-08,4.56742346e-08,-1
38,39,5.80229707e-08,2.46406450e-08,2.46338178e-08,-1
38,40,1.00536664e-07,2.24049021e-07,2.24080098e-07,-1
38,41,1.35428692e-09,1.02448979e-08,1.02437975e-08,-1
38,42,1.35243120e-07,1.27927420e-07,1.27948213e-07,-1
38,43,6.73249672e-08,1.80820723e-07,1.80842438e-07,-1
38,44,2.09069268e-07,8.31690557e-08,8.31609541e-08,-1
38,45,3.83055958e-08,3.43323758e-08,3.43333496e-08,-1
38,46,3.13729411e-08,1.34525923e-07,1.34520907e-07,-1
38,47,4.01925618e-09,6.53758274e-08,6.53743712e-08,-1
38,48,1.24586981e-08,2.89127097e-08,2.89096754e-08,-1
38,49,4.56341606e-08,2.44439513e-08,2.44400850e-08,-1
38,50,6.54437463e-09,6.40473554e-09,6.40242704e-09,-1
38,51,1.51322088e-12,5.97293764e-09,5.97020172e-09,1
38,52,4.39850009e-11,5.53123492e-08,5.53195070e-08,1
38,53,7.60718221e-08,2.40834908e-08,2.40848565e-08,-1
38,54,4.44095289e-09,2.94047841e-09,2.94097163e-09,-1
38,55,8.41040257e-09,1.90019731e-08,1.90008937e-08,-1
38,56,3.53006351e-09,3.53003506e-09,3.52989282e-09,-1
38,57,1.99357159e-09,6.74936420e-09,6.74862243e-09,-1
38,58,3.49210986e-09,3.26320974e-09,3.26270999e-09,-1
38,59,8.28057222e-09,2.79801979e-09,2.79786345e-09,-1
38,60,1.38240153e-09,5.99100262e-09,5.99168881e-09,-1
38,61,3.43413289e-08,1.46001655e-08,1.45992444e-08,-1
38,62,1.67101041e-09,1.19208181e-09,1.19208256e-09,-1
38,63,9.43817278e-11,3.08327979e-09,3.08378759e-09,0
39,0,3.40015014e-17,5.86222785e-08,5.86212057e-08,1
39,1,1.06730982e-09,4.93435499e-09,4.93429700e-09,-1
39,2,9.19527669e-09,4.13275959e-09,4.13244786e-09,-1
39,3,4.42950253e-09,3.67515946e-08,3.67518306e-08,-1
39,4,1.51064307e-09,2.07480483e-08,2.07477367e-08,-1
39,5,1.98045599e-09,1.97979651e-09,1.97917494e-09,-1
39,6,1.07449111e-09,1.04392251e-08,1.04392761e-08,-1
39,7,4.50491680e-10,3.00538543e-08,3.00540398e-08,1
39,8,7.59387990e-09,5.03643477e-09,5.03600455e-09,-1
39,9,1.13362150e-08,1.70867443e-08,1.70850808e-08,-1
39,10,8.02132592e-09,2.36148814e-09,2.36196599e-09,-1
39,11,2.56740642e-08,1.15763966e-08,1.15761072e-08,-1
39,12,3.71151908e-09,3.33842124e-09,3.33928379e-09,-1
39,13,3.58449693e-09,4.79325873e-08,4.79368219e-08,-1
39,14,3.12479731e-08,2.07926996e-08,2.07924106e-08,-1
39,15,4.84241320e-08,2.67363920e-08,2.67318815e-08,-1
39,16,2.84587407e-09,6.82647881e-09,6.82673523e-09,-1
39,17,2.60698967e-09,3.61898452e-09,3.61851378e-09,-1
39,18,1.76064925e-07,3.70702663e-07,3.70702008e-07,-1
39,19,2.10049841e-07,1.30249033e-07,1.30250887e-07,-1
39,20,4.29528886e-08,1.59985786e-07,1.59986587e-07,-1
39,21,4.93605121e-08,1.03533637e-07,1.03530591e-07,-1
39,22,1.63018257e-07,5.65451619e-08,5.65457888e-08,-1
39,23,1.54212086e-07,3.47451168e-07,3.47447304e-07,-1
39,24,7.06597985e-07,3.82240543e-07,3.82240273e-07,-1
39,25,9.69512748e-08,5.09966012e-08,5.09981877e-08,-1
39,26,3.35080650e-10,1.01205178e-08,1.01203265e-08,1
39,27,1.08189776e-07,6.68769478e-08,6.68793220e-08,-1
39,28,8.59236567e-09,1.75112547e-07,1.75112582e-07,-1
39,29,2.71362366e-08,4.15772843e-08,4.15778532e-08,-1
39,30,6.06242716e-09,8.46752282e-09,8.46764618e-09,-1
39,31,1.96050483e-08,2.36675907e-08,2.36702679e-08,-1
39,32,2.02534192e-16,2.09235897e-08,2.09237548e-08,1
39,33,1.96000604e-08,2.36642797e-08,2.36606852e-08,-1
39,34,6.06546980e-09,8.46803510e-09,8.46821195e-09,-1
39,35,2.71409226e-08,4.15776912e-08,4.15798919e-08,-1
39,36,8.59491014e-09,1.75113958e-07,1.75108110e-07,-1
39,37,1.08194909e-07,6.68753319e-08,6.68727044e-08,-1
39,38,3.35277418e-10,1.01211681e-08,1.01205914e-08,1
39,39,9.69512940e-08,5.09992922e-08,5.09900176e-08,-1
39,40,7.06604265e-07,3.82251887e-07,3.82238103e-07,-1
39,41,1.54217963e-07,3.47454060e-07,3.47444914e-07,-1
39,42,1.63027571e-07,5.65504196e-08,5.65437024e-08,-1
39,43,4.93662220e-08,1.03534816e-07,1.03534041e-07,-1
39,44,4.29461244e-08,1.59980749e-07,1.59983161e-07,-1
39,45,2.10036058e-07,1.30240168e-07,1.30243922e-07,-1
39,46,1.76050443e-07,3.70697461e-07,3.70702021e-07,-1
39,47,2.60556980e-09,3.61900400e-09,3.61934404e-09,-1
39,48,2.84743494e-09,6.82662354e-09,6.82690350e-09,-1
39,49,4.84286340e-08,2.67377345e-08,2.67400269e-08,-1
39,50,3.12513740e-08,2.07933971e-08,2.07931191e-08,-1
39,51,3.58512989e-09,4.79329629e-08,4.79306226e-08,-1
39,52,3.71105827e-09,3.33843057e-09,3.33833446e-09,-1
39,53,2.56739428e-08,1.15770782e-08,1.15776491e-08,-1
39,54,8.02159366e-09,2.36219860e-09,2.36185875e-09,-1
39,55,1.13369603e-08,1.70868396e-08,1.70880895e-08,-1
39,56,7.59479465e-09,5.03718575e-09,5.03657509e-09,-1
39,57,4.50736014e-10,3.00534473e-08,3.00541093e-08,1
39,58,1.07402773e-09,1.04391607e-08,1.04396726e-08,-1
39,59,1.97989537e-09,1.97933622e-09,1.97942062e-09,-1
39,60,1.51008669e-09,2.07476577e-08,2.07477216e-08,-1
39,61,4.42875884e-09,3.67518449e-08,3.67509072e-08,-1
39,62,9.19405198e-09,4.13233945e-09,4.13250548e-09,-1
39,63,1.06761694e-09,4.93433098e-09,4.93462950e-09,-1
40,0,2.73654147e-16,2.52073881e-08,2.52021598e-08,1
40,1,4.73521973e-11,2.91185673e-09,2.91185351e-09,0
40,2,1.75508310e-09,5.50784621e-09,5.50754385e-09,-1
40,3,1.06427960e-10,9.99744818e-09,9.99733060e-09,1
40,4,2.08763464e-08,1.29146160e-08,1.29133460e-08,-1
40,5,9.62096283e-09,1.41588521e-08,1.41564195e-08,-1
40,6,1.31812178e-09,1.66379487e-09,1.66542970e-09,-1
40,7,3.91347809e-09,2.96945147e-08,2.96849137e-08,-1
40,8,3.98253015e-08,1.47320668e-08,1.47289716e-08,-1
40,9,2.00087510e-09,8.68913844e-09,8.68750278e-09,-1
40,10,1.20328735e-12,3.81139865e-09,3.81416282e-09,1
40,11,1.24406751e-08,5.89746700e-09,5.89947655e-09,-1
40,12,4.99547016e-10,3.36606381e-09,3.36889990e-09,0
40,13,4.22591053e-09,1.47422105e-08,1.47451698e-08,-1
40,14,6.05408565e-09,2.73995659e-08,2.73958739e-08,-1
40,15,4.58066270e-09,1.68010815e-08,1.68007888e-08,-1
40,16,1.31066613e-09,2.53391850e-09,2.53355918e-09,-1
40,17,1.96675339e-09,6.80282803e-09,6.80403495e-09,-1
40,18,4.53843466e-08,1.29559788e-08,1.29573196e-08,-1
40,19,7.40697696e-10,5.31601316e-08,5.31608438e-08,1
40,20,2.02384463e-08,3.77462759e-07,3.77490694e-07,-1
40,21,4.51678136e-09,6.59843756e-08,6.59804019e-08,-1
40,22,2.63801698e-09,2.57085074e-09,2.56866376e-09,-1
40,23,3.64352816e-08,1.28035140e-07,1.28018034e-07,-1
40,24,2.84985041e-08,1.31438289e-06,1.31431655e-06,-1
40,25,1.47929674e-08,4.52224592e-07,4.52190363e-07,-1
40,26,8.09781340e-12,5.30430329e-07,5.30386734e-07,1
40,27,2.93488146e-09,4.09114843e-07,4.09081647e-07,-1
40,28,9.33876361e-08,8.32496414e-07,8.32450043e-07,-1
40,29,1.15310753e-07,4.47690337e-07,4.47663801e-07,-1
40,30,6.12472033e-09,4.85810831e-07,4.85782613e-07,-1
40,31,2.90910296e-10,4.84978090e-07,4.84954436e-07,1
40,32,1.00870629e-16,7.08182387e-07,7.08166404e-07,1
40,33,2.90882661e-10,4.84979335e-07,4.84971241e-07,1
40,34,6.12499744e-09,4.85812073e-07,4.85818372e-07,-1
40,35,1.15310357e-07,4.47689196e-07,4.47698918e-07,-1
40,36,9.33885211e-08,8.32498446e-07,8.32533111e-07,-1
40,37,2.93490472e-09,4.09113841e-07,4.09142675e-07,-1
40,38,8.09287479e-12,5.30428267e-07,5.30472063e-07,1
40,39,1.47929257e-08,4.52220080e-07,4.52262625e-07,-1
40,40,2.84984674e-08,1.31437311e-06,1.31445568e-06,-1
40,41,3.64354593e-08,1.28030826e-07,1.28053114e-07,-1
40,42,2.63794054e-09,2.57016996e-09,2.57270533e-09,-1
40,43,4.51686101e-09,6.59821819e-08,6.59847941e-08,-1
40,44,2.02380266e-08,3.77474929e-07,3.77453333e-07,-1
40,45,7.40728073e-10,5.31615173e-08,5.31617783e-08,1
40,46,4.53851413e-08,1.29569939e-08,1.29569681e-08,-1
40,47,1.96679215e-09,6.80348627e-09,6.80440314e-09,-1
40,48,1.31079819e-09,2.53323674e-09,2.53213921e-09,-1
40,49,4.58062462e-09,1.68010332e-08,1.68025433e-08,-1
40,50,6.05386575e-09,2.74005245e-08,2.74061749e-08,-1
40,51,4.22592877e-09,1.47423819e-08,1.47402417e-08,-1
40,52,4.99509029e-10,3.36616549e-09,3.36469691e-09,0
40,53,1.24406699e-08,5.89779106e-09,5.89758303e-09,-1
40,54,1.20153538e-12,3.81171045e-09,3.81162470e-09,1
40,55,2.00087946e-09,8.68894567e-09,8.68803116e-09,-1
40,56,3.98252465e-08,1.47312730e-08,1.47310876e-08,-1
40,57,3.91346728e-09,2.96919902e-08,2.96899083e-08,-1
40,58,1.31815121e-09,1.66447850e-09,1.66449112e-09,-1
40,59,9.62096778e-09,1.41573079e-08,1.41575593e-08,-1
40,60,2.08765092e-08,1.29133445e-08,1.29141928e-08,-1
40,61,1.06426616e-10,9.99887487e-09,9.99712227e-09,1
40,62,1.75513857e-09,5.50777155e-09,5.50768865e-09,-1
40,63,4.73546208e-11,2.91204420e-09,2.91199837e-09,0
41,0,4.03722803e-17,2.54729293e-08,2.54720702e-08,1
41,1,7.83239358e-10,5.27297619e-10,5.27044715e-10,-1
41,2,1.63541415e-09,5.76471143e-09,5.76471286e-09,-1
41,3,3.16043910e-09,1.53473601e-09,1.53480611e-09,-1
41,4,1.02650589e-08,7.52734940e-09,7.52666417e-09,-1
41,5,1.04225489e-08,2.72257093e-09,2.72341105e-09,-1
41,6,1.72934011e-10,2.46401380e-08,2.46394875e-08,1
41,7,1.18832608e-08,5.86392179e-09,5.86149081e-09,-1
41,8,3.36045781e-08,1.16513767e-08,1.16554442e-08,-1
41,9,1.67743737e-10,1.33877929e-08,1.33852490e-08,1
41,10,1.60256066e-08,3.42527972e-08,3.42502754e-08,-1
41,11,3.37767976e-08,1.11147691e-08,1.11193158e-08,-1
41,12,4.07473483e-10,1.69073052e-08,1.69055337e-08,1
41,13,2.80017168e-08,7.91960124e-09,7.91977517e-09,-1
41,14,1.24014663e-08,5.22826640e-08,5.22848515e-08,-1
41,15,1.01570586e-08,3.30581892e-09,3.30446218e-09,-1
41,16,3.99772940e-09,7.80625454e-09,7.80457244e-09,-1
41,17,2.70356785e-07,1.17158561e-07,1.17153853e-07,-1
41,18,2.21453899e-08,1.87103967e-08,1.87103191e-08,-1
41,19,9.27071291e-08,2.92845102e-08,2.92855246e-08,-1
41,20,1.00498832e-07,5.83672431e-08,5.83684857e-08,-1
41,21,6.45607578e-08,1.72607213e-07,1.72611575e-07,-1
41,22,3.59705678e-07,5.06763499e-07,5.06764794e-07,-1
41,23,6.85241149e-08,1.04641389e-07,1.04639154e-07,-1
41,24,4.23638918e-07,1.06718967e-07,1.06719809e-07,-1
41,25,2.66048400e-08,2.49908222e-07,2.49907213e-07,-1
41,26,2.89961902e-07,8.64251240e-08,8.64248370e-08,-1
41,27,1.10689939e-07,7.19046473e-08,7.19066009e-08,-1
41,28,2.18494239e-08,3.83789150e-08,3.83786265e-08,-1
41,29,4.26108827e-08,5.89837065e-08,5.89880061e-08,-1
41,30,2.43961577e-09,6.46609593e-07,6.46610622e-07,-1
41,31,1.14438744e-07,1.61399908e-07,1.61396237e-07,-1
41,32,2.16122398e-16,7.26760238e-08,7.26759761e-08,1
41,33,1.14429545e-07,1.61400244e-07,1.61402479e-07,-1
41,34,2.43828564e-09,6.46609881e-07,6.46605338e-07,-1
41,35,4.26151896e-08,5.89822194e-08,5.89755523e-08,-1
41,36,2.18469095e-08,3.83795974e-08,3.83784763e-08,-1
41,37,1.10686710e-07,7.19059413e-08,7.18958182e-08,-1
41,38,2.89960210e-07,8.64275314e-08,8.64168503e-08,-1
41,39,2.66054206e-08,2.49908464e-07,2.49898656e-07,-1
41,40,4.23646230e-07,1.06725058e-07,1.06717477e-07,-1
41,41,6.85282048e-08,1.04641708e-07,1.04643003e-07,-1
41,42,3.59692178e-07,5.06752718e-07,5.06763600e-07,-1
41,43,6.45547772e-08,1.72600718e-07,1.72607109e-07,-1
41,44,1.00489956e-07,5.83624449e-08,5.83657957e-08,-1
41,45,9.26993241e-08,2.92811461e-08,2.92825697e-08,-1
41,46,2.21493812e-08,1.87114749e-08,1.87107009e-08,-1
41,47,2.70368241e-07,1.17161511e-07,1.17162611e-07,-1
41,48,3.99899816e-09,7.80672905e-09,7.80675078e-09,-1
41,49,1.01585111e-08,3.30580141e-09,3.30646096e-09,-1
41,50,1.24003304e-08,5.22822816e-08,5.22823499e-08,-1
41,51,2.80008461e-08,7.92032211e-09,7.92037455e-09,-1
41,52,4.07472309e-10,1.69066634e-08,1.69066613e-08,1
41,53,3.37774070e-08,1.11165736e-08,1.11154718e-08,-1
41,54,1.60245488e-08,3.42519471e-08,3.42525210e-08,-1
41,55,1.67621047e-10,1.33868819e-08,1.33876981e-08,1
41,56,3.36070217e-08,1.16535182e-08,1.16537420e-08,-1
41,57,1.18819229e-08,5.86258855e-09,5.86271440e-09,-1
41,58,1.73124781e-10,2.46399917e-08,2.46394884e-08,1
41,59,1.04237578e-08,2.72320835e-09,2.72341297e-09,-1
41,60,1.02637863e-08,7.52676146e-09,7.52653023e-09,-1
41,61,3.16096108e-09,1.53494197e-09,1.53522443e-09,-1
41,62,1.63503062e-09,5.76467151e-09,5.76412300e-09,-1
41,63,7.83432051e-10,5.27276929e-10,5.27570702e-10,-1
42,0,2.59170705e-16,7.74121242e-08,7.74032190e-08,1
42,1,3.24222461e-10,4.65186265e-09,4.65394111e-09,1
42,2,6.98599900e-10,5.47859794e-10,5.47619183e-10,0
42,3,4.52681691e-09,1.32162601e-08,1.32151793e-08,-1
42,4,7.98932091e-10,1.59098227e-08,1.59092760e-08,-1
42,5,6.32682820e-09,5.25248011e-09,5.25162571e-09,-1
42,6,5.93377168e-10,6.58899410e-09,6.58643022e-09,1
42,7,1.51731702e-08,7.68112613e-09,7.68159742e-09,-1
42,8,4.43062213e-09,5.76047415e-09,5.75726396e-09,-1
42,9,1.33884589e-11,7.00276986e-10,6.98717412e-10,0
42,10,4.41015745e-09,3.82638234e-09,3.82886300e-09,-1
42,11,4.54131067e-08,2.55251000e-08,2.55220512e-08,-1
42,12,2.83104783e-09,3.17523001e-08,3.17435778e-08,-1
42,13,7.46440401e-09,3.77971103e-09,3.77943083e-09,-1
42,14,3.05297393e-09,5.86721894e-09,5.86923879e-09,-1
42,15,3.09906225e-08,1.55675306e-08,1.55676309e-08,-1
42,16,2.75815728e-08,1.91913899e-07,1.91915700e-07,-1
42,17,8.78052800e-09,5.81249494e-08,5.81221389e-08,-1
42,18,1.33281324e-08,1.84204557e-07,1.84195994e-07,-1
42,19,1.36742950e-08,2.86019678e-08,2.85976324e-08,-1
42,20,8.65741043e-09,1.13700333e-08,1.13731437e-08,-1
42,21,4.49688406e-08,2.52345234e-08,2.52369163e-08,-1
42,22,8.98709419e-08,5.26580422e-07,5.26613252e-07,-1
42,23,1.22249125e-07,4.40597040e-07,4.40624471e-07,-1
42,24,1.43539230e-09,2.29110625e-08,2.29190940e-08,-1
42,25,1.12476428e-08,2.99406923e-08,2.99483183e-08,-1
42,26,7.62785009e-08,1.21024179e-07,1.21010646e-07,-1
42,27,1.15978147e-07,2.20032227e-07,2.20013335e-07,-1
42,28,3.28919139e-08,1.90123648e-07,1.90103980e-07,-1
42,29,9.04566817e-09,3.36999970e-08,3.36934775e-08,-1
42,30,5.67139405e-08,8.54769964e-07,8.54743202e-07,-1
42,31,9.57156365e-08,5.95941659e-07,5.95926120e-07,-1
42,32,3.64869047e-17,1.54762471e-07,1.54758534e-07,1
42,33,9.57156123e-08,5.95940556e-07,5.95939263e-07,-1
42,34,5.67134115e-08,8.54769282e-07,8.54782522e-07,-1
42,35,9.04565491e-09,3.36996360e-08,3.37038456e-08,-1
42,36,3.28922104e-08,1.90121522e-07,1.90138697e-07,-1
42,37,1.15977992e-07,2.20029716e-07,2.20048462e-07,-1
42,38,7.62783061e-08,1.21022189e-07,1.21038467e-07,-1
42,39,1.12477174e-08,2.99425677e-08,2.99336195e-08,-1
42,40,1.43540916e-09,2.29132474e-08,2.29043110e-08,-1
42,41,1.22248866e-07,4.40606449e-07,4.40574286e-07,-1
42,42,8.98704744e-08,5.26593226e-07,5.26561168e-07,-1
42,43,4.49689575e-08,2.52359884e-08,2.52344855e-08,-1
42,44,8.65762884e-09,1.13716398e-08,1.13703120e-08,-1
42,45,1.36743201e-08,2.85996787e-08,2.86002296e-08,-1
42,46,1.33284297e-08,1.84197513e-07,1.84193564e-07,-1
42,47,8.78051703e-09,5.81223023e-08,5.81174794e-08,-1
42,48,2.75812078e-08,1.91910230e-07,1.91896977e-07,-1
42,49,3.09905631e-08,1.55676866e-08,1.55679730e-08,-1
42,50,3.05289622e-09,5.86725467e-09,5.86484076e-09,-1
42,51,7.46444003e-09,3.77967001e-09,3.77950759e-09,-1
42,52,2.83107478e-09,3.17511673e-08,3.17551824e-08,-1
42,53,4.54131896e-08,2.55247484e-08,2.55243495e-08,-1
42,54,4.41017108e-09,3.82695207e-09,3.82647824e-09,-1
42,55,1.33886448e-11,6.99938547e-10,6.99770009e-10,0
42,56,4.43057591e-09,5.75950947e-09,5.75938776e-09,-1
42,57,1.51731568e-08,7.68110507e-09,7.68148518e-09,-1
42,58,5.93356066e-10,6.58765247e-09,6.58733407e-09,1
42,59,6.32681799e-09,5.25187566e-09,5.25173707e-09,-1
42,60,7.98953575e-10,1.59078587e-08,1.59086795e-08,-1
42,61,4.52679331e-09,1.32176397e-08,1.32159731e-08,-1
42,62,6.98584789e-10,5.48036579e-10,5.47686622e-10,0
42,63,3.24213121e-10,4.65153695e-09,4.65380094e-09,1
43,0,4.71783790e-17,1.08492145e-08,1.08486988e-08,1
43,1,8.49995899e-09,1.55735896e-08,1.55755594e-08,-1
43,2,3.79489218e-08,1.32601980e-08,1.32593531e-08,-1
43,3,3.81429847e-09,5.10403729e-09,5.10472416e-09,-1
43,4,5.22591269e-09,1.15176261e-08,1.15178970e-08,-1
43,5,2.30159928e-08,1.24091427e-08,1.24097880e-08,-1
43,6,9.84000730e-12,9.82894551e-10,9.83028838e-10,0
43,7,2.49964763e-08,7.76174971e-09,7.75965330e-09,-1
43,8,8.32376667e-09,3.22704209e-08,3.22715486e-08,-1
43,9,1.17122976e-09,4.56105163e-10,4.56514571e-10,-1
43,10,1.84437665e-10,1.55956217e-08,1.55933347e-08,1
43,11,4.83970428e-09,9.45227803e-09,9.45017380e-09,-1
43,12,1.00314763e-10,2.07834584e-08,2.07830925e-08,1
43,13,5.59338260e-09,2.17735987e-08,2.17792778e-08,-1
43,14,4.39965298e-08,1.67519516e-07,1.67518508e-07,-1
43,15,7.00828888e-09,3.52874536e-08,3.52948474e-08,-1
43,16,1.43936012e-08,3.65074475e-08,3.65108650e-08,-1
43,17,7.18293294e-08,2.75924058e-08,2.75872831e-08,-1
43,18,8.69509806e-08,2.80524883e-08,2.80509163e-08,-1
43,19,1.70378913e-09,4.50259258e-08,4.50199415e-08,-1
43,20,1.30640033e-07,3.75254198e-08,3.75247207e-08,-1
