x,y,z,winding,filament_id,J_mag
56,56,7,6.283185,0,1.52240245e-04
56,60,7,-6.283185,0,1.43885693e-04
56,62,7,-6.283185,0,2.22956378e-04
57,0,7,6.283185,0,1.58787156e-04
57,1,7,6.283185,0,1.68370591e-04
57,4,7,6.283185,0,1.15425096e-04
57,5,7,-6.283185,0,1.05613332e-04
57,10,7,-6.283185,0,8.88491886e-05
57,12,7,-6.283185,0,1.23998750e-04
57,16,7,-6.283185,0,2.47386077e-04
57,29,7,6.283185,0,3.03241142e-04
57,30,7,-6.283185,0,2.44898038e-04
57,33,7,-6.283185,0,2.44898058e-04
57,34,7,6.283185,0,3.03241156e-04
57,47,7,-6.283185,0,2.47386098e-04
57,51,7,-6.283185,0,1.23998750e-04
57,53,7,-6.283185,0,8.88491332e-05
57,58,7,-6.283185,0,1.05613389e-04
57,59,7,6.283185,0,1.15425146e-04
57,62,7,6.283185,0,1.68370570e-04
58,1,7,-6.283185,0,1.50685734e-04
58,3,7,-6.283185,0,1.41189745e-04
58,9,7,-6.283185,0,1.04125494e-04
58,17,7,6.283185,0,2.33204726e-04
58,24,7,-6.283185,0,1.90421853e-04
58,39,7,-6.283185,0,1.90421920e-04
58,46,7,6.283185,0,2.33204641e-04
58,54,7,-6.283185,0,1.04125426e-04
58,60,7,-6.283185,0,1.41189782e-04
58,62,7,-6.283185,0,1.50685665e-04
59,2,7,6.283185,0,1.65292379e-04
59,10,7,6.283185,0,1.63673285e-04
59,27,7,6.283185,0,2.75095577e-04
59,28,7,-6.283185,0,1.79815742e-04
59,35,7,-6.283185,0,1.79815785e-04
59,36,7,6.283185,0,2.75095499e-04
59,53,7,6.283185,0,1.63673301e-04
59,61,7,6.283185,0,1.65292427e-04
60,0,7,-6.283185,0,1.07074265e-04
60,4,7,-6.283185,0,1.33620776e-04
60,5,7,6.283185,0,1.15751249e-04
60,8,7,6.283185,0,2.32349790e-04
60,12,7,-6.283185,0,1.65210405e-04
60,14,7,6.283185,0,1.39469039e-04
60,23,7,6.283185,0,2.86024123e-04
60,25,7,-6.283185,0,2.53902276e-04
60,26,7,6.283185,0,2.79499970e-04
60,31,7,6.283185,0,5.48713007e-04
60,37,7,6.283185,0,2.79499789e-04
60,38,7,-6.283185,0,2.53902239e-04
60,40,7,6.283185,0,2.86024029e-04
60,49,7,6.283185,0,1.39469048e-04
60,51,7,-6.283185,0,1.65210342e-04
60,55,7,6.283185,0,2.32349746e-04
60,58,7,6.283185,0,1.15751227e-04
60,59,7,-6.283185,0,1.33620809e-04
61,1,7,6.283185,0,1.25045286e-04
61,9,7,-6.283185,0,2.45811123e-04
61,13,7,6.283185,0,1.78566211e-04
61,15,7,-6.283185,0,1.52432144e-04
61,20,7,-6.283185,0,1.67805931e-04
61,26,7,-6.283185,0,1.57147526e-04
61,32,7,6.283185,0,6.43707722e-04
61,37,7,-6.283185,0,1.57147294e-04
61,43,7,-6.283185,0,1.67805925e-04
61,48,7,-6.283185,0,1.52432064e-04
61,50,7,6.283185,0,1.78566277e-04
61,54,7,-6.283185,0,2.45811090e-04
61,62,7,6.283185,0,1.25045242e-04
62,3,7,-6.283185,0,1.64544245e-04
62,10,7,6.283185,0,2.76827772e-04
62,17,7,6.283185,0,2.14407464e-04
62,22,7,6.283185,0,3.50339802e-04
62,27,7,6.283185,0,2.41126040e-04
62,29,7,-6.283185,0,4.14765641e-04
62,34,7,-6.283185,0,4.14765480e-04
62,36,7,6.283185,0,2.41125802e-04
62,41,7,6.283185,0,3.50339911e-04
62,46,7,6.283185,0,2.14407524e-04
62,53,7,6.283185,0,2.76827763e-04
62,60,7,-6.283185,0,1.64544207e-04
0,0,8,6.283185,0,1.59220636e-04
0,1,8,6.283185,0,1.48030529e-04
0,3,8,6.283185,0,1.60361261e-04
0,5,8,6.283185,0,1.89747921e-04
0,6,8,-6.283185,0,1.65822576e-04
0,16,8,6.283185,0,2.32828801e-04
0,19,8,-6.283185,0,1.63250224e-04
0,20,8,6.283185,0,2.10360054e-04
0,21,8,-6.283185,0,2.03250138e-04
0,28,8,6.283185,0,4.81363412e-04
0,30,8,-6.283185,0,3.47047800e-04
0,33,8,-6.283185,0,3.47047870e-04
0,35,8,6.283185,0,4.81363425e-04
0,42,8,-6.283185,0,2.03249862e-04
0,43,8,6.283185,0,2.10359961e-04
0,44,8,-6.283185,0,1.63250210e-04
0,47,8,6.283185,0,2.32828892e-04
0,57,8,-6.283185,0,1.65822702e-04
0,58,8,6.283185,0,1.89748058e-04
0,60,8,6.283185,0,1.60361243e-04
0,62,8,6.283185,0,1.48030549e-04
1,0,8,-6.283185,0,1.56692691e-04
1,2,8,-6.283185,0,1.91957378e-04
1,4,8,-6.283185,0,2.09011824e-04
1,7,8,6.283185,0,1.68297978e-04
1,11,8,6.283185,0,1.47530665e-04
1,22,8,6.283185,0,2.04684152e-04
1,23,8,-6.283185,0,1.44261257e-04
1,26,8,-6.283185,0,1.29410908e-04
1,29,8,-6.283185,0,3.36958226e-04
1,32,8,6.283185,0,6.74692920e-04
1,34,8,-6.283185,0,3.36958455e-04
1,37,8,-6.283185,0,1.29410943e-04
1,40,8,-6.283185,0,1.44261044e-04
1,41,8,6.283185,0,2.04683894e-04
1,52,8,6.283185,0,1.47530762e-04
1,56,8,6.283185,0,1.68297952e-04
1,59,8,-6.283185,0,2.09011774e-04
1,61,8,-6.283185,0,1.91957428e-04
2,3,8,6.283185,0,1.83790928e-04
2,8,8,-6.283185,0,1.74468702e-04
2,10,8,-6.283185,0,1.80991888e-04
2,12,8,-6.283185,0,1.39889483e-04
2,13,8,6.283185,0,1.48825799e-04
2,14,8,-6.283185,0,1.47928057e-04
2,16,8,-6.283185,0,1.53687881e-04
2,17,8,6.283185,0,1.10756315e-04
2,18,8,-6.283185,0,7.68450937e-05
2,21,8,-6.283185,0,1.36436096e-04
2,32,8,6.283185,0,1.18628979e-03
2,42,8,-6.283185,0,1.36436549e-04
2,45,8,-6.283185,0,7.68449288e-05
2,46,8,6.283185,0,1.10756028e-04
2,47,8,-6.283185,0,1.53687671e-04
2,49,8,-6.283185,0,1.47928049e-04
2,50,8,6.283185,0,1.48825705e-04
2,51,8,-6.283185,0,1.39889470e-04
2,53,8,-6.283185,0,1.80991927e-04
2,55,8,-6.283185,0,1.74468958e-04
2,60,8,6.283185,0,1.83791077e-04
3,1,8,6.283185,0,1.45017917e-04
3,7,8,6.283185,0,1.33840490e-04
3,9,8,6.283185,0,1.30062652e-04
3,11,8,6.283185,0,1.33795889e-04
3,15,8,6.283185,0,1.86872934e-04
3,22,8,6.283185,0,2.79862219e-04
3,24,8,-6.283185,0,2.27797386e-04
3,25,8,6.283185,0,2.75985968e-04
3,31,8,6.283185,0,9.39688772e-04
3,38,8,6.283185,0,2.75985878e-04
3,39,8,-6.283185,0,2.27797258e-04
3,41,8,6.283185,0,2.79862523e-04
3,48,8,6.283185,0,1.86872909e-04
3,52,8,6.283185,0,1.33796240e-04
3,54,8,6.283185,0,1.30062452e-04
3,56,8,6.283185,0,1.33840520e-04
3,62,8,6.283185,0,1.45017767e-04
4,1,8,-6.283185,0,1.50373492e-04
4,2,8,-6.283185,0,1.63747588e-04
4,8,8,-6.283185,0,1.50446946e-04
4,9,8,-6.283185,0,1.27414454e-04
4,14,8,-6.283185,0,1.71517149e-04
4,17,8,-6.283185,0,1.20317513e-04
4,26,8,6.283185,0,2.80787676e-04
4,27,8,-6.283185,0,2.15696269e-04
4,36,8,-6.283185,0,2.15696500e-04
4,37,8,6.283185,0,2.80787486e-04
4,46,8,-6.283185,0,1.20317438e-04
4,49,8,-6.283185,0,1.71517093e-04
4,54,8,-6.283185,0,1.27414499e-04
4,55,8,-6.283185,0,1.50446730e-04
4,61,8,-6.283185,0,1.63747753e-04
4,62,8,-6.283185,0,1.50373598e-04
5,0,8,6.283185,0,1.66984782e-04
5,1,8,6.283185,0,1.57403577e-04
5,2,8,-6.283185,0,1.58750313e-04
5,3,8,6.283185,0,1.45780129e-04
5,7,8,-6.283185,0,1.20437849e-04
5,8,8,6.283185,0,1.02059830e-04
5,10,8,6.283185,0,2.13261103e-04
5,13,8,6.283185,0,2.07679410e-04
5,15,8,6.283185,0,2.57548362e-04
5,21,8,6.283185,0,3.31589883e-04
5,23,8,-6.283185,0,2.42523147e-04
5,32,8,6.283185,0,2.85395694e-04
5,40,8,-6.283185,0,2.42523175e-04
5,42,8,6.283185,0,3.31589604e-04
5,48,8,6.283185,0,2.57548564e-04
5,50,8,6.283185,0,2.07679389e-04
5,53,8,6.283185,0,2.13260910e-04
5,55,8,6.283185,0,1.02059889e-04
5,56,8,-6.283185,0,1.20437471e-04
5,60,8,6.283185,0,1.45780079e-04
5,61,8,-6.283185,0,1.58750291e-04
5,62,8,6.283185,0,1.57403762e-04
6,0,8,-6.283185,0,1.27895351e-04
6,6,8,6.283185,0,1.17136633e-04
6,7,8,6.283185,0,1.30486260e-04
6,8,8,-6.283185,0,1.20956505e-04
6,12,8,-6.283185,0,1.71346365e-04
6,14,8,-6.283185,0,2.28747022e-04
6,17,8,6.283185,0,1.77131265e-04
6,19,8,-6.283185,0,1.41819942e-04
6,26,8,6.283185,0,5.00839574e-04
6,30,8,-6.283185,0,1.39285974e-04
6,33,8,-6.283185,0,1.39286000e-04
6,37,8,6.283185,0,5.00839614e-04
6,44,8,-6.283185,0,1.41820554e-04
6,46,8,6.283185,0,1.77131333e-04
6,49,8,-6.283185,0,2.28747124e-04
6,51,8,-6.283185,0,1.71346300e-04
6,55,8,-6.283185,0,1.20956554e-04
6,56,8,6.283185,0,1.30486088e-04
6,57,8,6.283185,0,1.17136557e-04
7,1,8,6.283185,0,1.72878687e-04
7,5,8,-6.283185,0,1.51751210e-04
7,6,8,-6.283185,0,1.26087823e-04
7,13,8,6.283185,0,1.99741235e-04
7,21,8,6.283185,0,1.71844568e-04
7,24,8,-6.283185,0,2.04135248e-04
7,39,8,-6.283185,0,2.04135283e-04
7,42,8,6.283185,0,1.71844658e-04
7,50,8,6.283185,0,1.99741351e-04
7,57,8,-6.283185,0,1.26087549e-04
7,58,8,-6.283185,0,1.51750961e-04
7,62,8,6.283185,0,1.72878686e-04
8,2,8,-6.283185,0,1.72320274e-04
8,4,8,6.283185,0,1.34929796e-04
8,6,8,6.283185,0,1.52910426e-04
8,12,8,-6.283185,0,1.59375327e-04
8,17,8,6.283185,0,1.94590306e-04
8,25,8,6.283185,0,2.72273349e-04
8,27,8,-6.283185,0,2.57623539e-04
8,28,8,6.283185,0,2.38424729e-04
8,30,8,-6.283185,0,1.92058940e-04
8,31,8,6.283185,0,1.91362942e-04
8,33,8,-6.283185,0,1.92058691e-04
8,35,8,6.283185,0,2.38424945e-04
8,36,8,-6.283185,0,2.57623639e-04
8,38,8,6.283185,0,2.72273249e-04
8,46,8,6.283185,0,1.94590064e-04
8,51,8,-6.283185,0,1.59375341e-04
8,57,8,6.283185,0,1.52910271e-04
8,59,8,6.283185,0,1.34929765e-04
8,61,8,-6.283185,0,1.72320242e-04
9,8,8,6.283185,0,1.41798778e-04
9,11,8,6.283185,0,1.68625859e-04
9,13,8,6.283185,0,1.02628137e-04
9,14,8,-6.283185,0,1.24661928e-04
9,15,8,-6.283185,0,1.21930197e-04
9,17,8,-6.283185,0,1.66196405e-04
9,19,8,-6.283185,0,1.48555333e-04
9,22,8,-6.283185,0,1.74137008e-04
9,23,8,6.283185,0,9.61019811e-05
9,27,8,6.283185,0,2.98652347e-04
9,29,8,-6.283185,0,1.02564844e-04
9,34,8,-6.283185,0,1.02564909e-04
9,36,8,6.283185,0,2.98652685e-04
9,40,8,6.283185,0,9.61020544e-05
9,41,8,-6.283185,0,1.74137019e-04
9,44,8,-6.283185,0,1.48555371e-04
9,46,8,-6.283185,0,1.66196307e-04
9,48,8,-6.283185,0,1.21930311e-04
9,49,8,-6.283185,0,1.24661661e-04
9,50,8,6.283185,0,1.02627813e-04
9,52,8,6.283185,0,1.68625577e-04
9,55,8,6.283185,0,1.41799295e-04
10,2,8,6.283185,0,1.92224309e-04
10,3,8,-6.283185,0,2.30307841e-04
10,5,8,-6.283185,0,2.11601404e-04
10,7,8,-6.283185,0,1.16486389e-04
10,8,8,6.283185,0,1.23381076e-04
10,10,8,-6.283185,0,1.40976593e-04
10,13,8,-6.283185,0,8.36674317e-05
10,14,8,6.283185,0,1.10181208e-04
10,16,8,6.283185,0,2.03586865e-04
10,19,8,6.283185,0,1.67710820e-04
10,21,8,6.283185,0,2.32331334e-04
10,24,8,-6.283185,0,1.53914480e-04
10,27,8,-6.283185,0,1.81657029e-04
10,29,8,6.283185,0,1.49922515e-04
10,34,8,6.283185,0,1.49922736e-04
10,36,8,-6.283185,0,1.81657323e-04
10,39,8,-6.283185,0,1.53914398e-04
10,42,8,6.283185,0,2.32331954e-04
10,44,8,6.283185,0,1.67710004e-04
10,47,8,6.283185,0,2.03587423e-04
10,49,8,6.283185,0,1.10180795e-04
10,50,8,-6.283185,0,8.36670310e-05
10,53,8,-6.283185,0,1.40976430e-04
10,55,8,6.283185,0,1.23381228e-04
10,56,8,-6.283185,0,1.16486196e-04
10,58,8,-6.283185,0,2.11601650e-04
10,60,8,-6.283185,0,2.30307821e-04
10,61,8,6.283185,0,1.92224326e-04
11,0,8,6.283185,0,1.78647595e-04
11,1,8,-6.283185,0,1.68458761e-04
11,4,8,6.283185,0,2.27173119e-04
11,15,8,-6.283185,0,1.90671064e-04
11,18,8,-6.283185,0,2.39808429e-04
11,20,8,-6.283185,0,1.84257951e-04
11,22,8,6.283185,0,2.18715770e-04
11,25,8,6.283185,0,2.22949420e-04
11,26,8,-6.283185,0,2.61563853e-04
11,28,8,6.283185,0,3.35805704e-04
11,29,8,-6.283185,0,3.23937283e-04
11,31,8,6.283185,0,3.18208968e-04
11,34,8,-6.283185,0,3.23937590e-04
11,35,8,6.283185,0,3.35805938e-04
11,37,8,-6.283185,0,2.61564034e-04
11,38,8,6.283185,0,2.22949501e-04
11,41,8,6.283185,0,2.18715898e-04
11,43,8,-6.283185,0,1.84257794e-04
11,45,8,-6.283185,0,2.39808677e-04
11,48,8,-6.283185,0,1.90671213e-04
11,59,8,6.283185,0,2.27173263e-04
11,62,8,-6.283185,0,1.68458822e-04
12,0,8,-6.283185,0,1.89207931e-04
12,1,8,6.283185,0,9.57464066e-05
12,3,8,-6.283185,0,2.73337470e-04
12,4,8,-6.283185,0,2.74633515e-04
12,5,8,6.283185,0,1.20864449e-04
12,8,8,6.283185,0,1.84379642e-04
12,9,8,-6.283185,0,1.24771704e-04
12,10,8,6.283185,0,1.10182962e-04
12,14,8,6.283185,0,1.01461636e-04
12,20,8,6.283185,0,1.49851721e-04
12,23,8,-6.283185,0,2.24339442e-04
12,32,8,-6.283185,0,4.41377839e-04
12,40,8,-6.283185,0,2.24339492e-04
12,43,8,6.283185,0,1.49851397e-04
12,49,8,6.283185,0,1.01461888e-04
12,53,8,6.283185,0,1.10182624e-04
12,54,8,-6.283185,0,1.24771157e-04
12,55,8,6.283185,0,1.84379035e-04
12,58,8,6.283185,0,1.20864533e-04
12,59,8,-6.283185,0,2.74633556e-04
12,60,8,-6.283185,0,2.73337448e-04
12,62,8,6.283185,0,9.57459593e-05
13,7,8,-6.283185,0,1.88315995e-04
13,10,8,-6.283185,0,1.23342559e-04
13,13,8,-6.283185,0,1.14509348e-04
13,16,8,6.283185,0,1.99929687e-04
13,21,8,-6.283185,0,2.59805471e-04
13,22,8,6.283185,0,2.96756680e-04
13,26,8,6.283185,0,2.79791842e-04
13,31,8,6.283185,0,6.38024407e-04
13,37,8,6.283185,0,2.79791452e-04
13,41,8,6.283185,0,2.96756557e-04
13,42,8,-6.283185,0,2.59805019e-04
13,47,8,6.283185,0,1.99930247e-04
13,50,8,-6.283185,0,1.14509381e-04
13,53,8,-6.283185,0,1.23342405e-04
13,56,8,-6.283185,0,1.88315539e-04
14,0,8,6.283185,0,3.14559790e-04
14,2,8,-6.283185,0,1.68589402e-04
14,4,8,6.283185,0,1.38217315e-04
14,5,8,-6.283185,0,2.05649138e-04
14,6,8,6.283185,0,2.36300531e-04
14,9,8,6.283185,0,1.82994928e-04
14,16,8,-6.283185,0,1.51828622e-04
14,19,8,-6.283185,0,1.60427090e-04
14,25,8,-6.283185,0,1.99035258e-04
14,28,8,-6.283185,0,2.02779144e-04
14,31,8,6.283185,0,8.02153105e-04
14,35,8,-6.283185,0,2.02779573e-04
14,38,8,-6.283185,0,1.99035528e-04
14,44,8,-6.283185,0,1.60426438e-04
14,47,8,-6.283185,0,1.51829471e-04
14,54,8,6.283185,0,1.82995678e-04
14,57,8,6.283185,0,2.36300248e-04
14,58,8,-6.283185,0,2.05649240e-04
14,59,8,6.283185,0,1.38217259e-04
14,61,8,-6.283185,0,1.68589391e-04
15,2,8,6.283185,0,1.76955121e-04
15,10,8,-6.283185,0,1.89198021e-04
15,15,8,6.283185,0,1.35022662e-04
15,17,8,6.283185,0,9.29351511e-05
15,18,8,-6.283185,0,1.41447717e-04
15,24,8,6.283185,0,2.35674149e-04
15,26,8,6.283185,0,1.04267816e-04
15,28,8,-6.283185,0,2.30641247e-04
15,32,8,6.283185,0,4.50726523e-04
15,35,8,-6.283185,0,2.30640756e-04
15,37,8,6.283185,0,1.04267593e-04
15,39,8,6.283185,0,2.35673936e-04
15,45,8,-6.283185,0,1.41447082e-04
15,46,8,6.283185,0,9.29349926e-05
15,48,8,6.283185,0,1.35023058e-04
15,53,8,-6.283185,0,1.89198443e-04
15,61,8,6.283185,0,1.76954778e-04
16,5,8,-6.283185,0,3.53271297e-04
16,7,8,-6.283185,0,2.90131462e-04
16,8,8,6.283185,0,2.10267135e-04
16,10,8,6.283185,0,1.26642897e-04
16,17,8,-6.283185,0,1.08770034e-04
16,18,8,6.283185,0,1.21183195e-04
16,22,8,6.283185,0,3.19283644e-04
16,27,8,-6.283185,0,1.47423647e-04
16,36,8,-6.283185,0,1.47423844e-04
16,41,8,6.283185,0,3.19283907e-04
16,45,8,6.283185,0,1.21182806e-04
16,46,8,-6.283185,0,1.08769320e-04
16,53,8,6.283185,0,1.26643418e-04
16,55,8,6.283185,0,2.10266684e-04
16,56,8,-6.283185,0,2.90131760e-04
16,58,8,-6.283185,0,3.53271023e-04
17,3,8,6.283185,0,2.57389364e-04
17,6,8,6.283185,0,2.39963832e-04
17,8,8,-6.283185,0,2.61958709e-04
17,9,8,-6.283185,0,2.76060846e-04
17,11,8,6.283185,0,1.32369885e-04
17,16,8,-6.283185,0,1.43946132e-04
17,21,8,-6.283185,0,1.94065809e-04
17,24,8,-6.283185,0,2.63670597e-04
17,26,8,6.283185,0,2.54861177e-04
17,37,8,6.283185,0,2.54861504e-04
17,39,8,-6.283185,0,2.63670759e-04
17,42,8,-6.283185,0,1.94066125e-04
17,47,8,-6.283185,0,1.43945596e-04
17,52,8,6.283185,0,1.32369809e-04
17,54,8,-6.283185,0,2.76061104e-04
17,55,8,-6.283185,0,2.61959158e-04
17,57,8,6.283185,0,2.39963225e-04
17,60,8,6.283185,0,2.57389282e-04
18,0,8,6.283185,0,1.00770987e-04
18,1,8,-6.283185,0,1.81298491e-04
18,2,8,-6.283185,0,2.09101206e-04
18,4,8,-6.283185,0,3.12884037e-04
18,5,8,6.283185,0,2.06070573e-04
18,6,8,-6.283185,0,1.30160435e-04
18,7,8,6.283185,0,1.43962221e-04
18,9,8,6.283185,0,3.15576326e-04
18,10,8,-6.283185,0,2.38040862e-04
18,13,8,-6.283185,0,2.23988313e-04
18,14,8,-6.283185,0,2.26350793e-04
18,15,8,6.283185,0,1.57495726e-04
18,16,8,6.283185,0,1.46855512e-04
18,22,8,6.283185,0,2.85689440e-04
18,24,8,6.283185,0,2.21897787e-04
18,25,8,-6.283185,0,2.49441328e-04
18,28,8,-6.283185,0,2.64310828e-04
18,32,8,6.283185,0,3.85756538e-04
18,35,8,-6.283185,0,2.64311265e-04
18,38,8,-6.283185,0,2.49441548e-04
18,39,8,6.283185,0,2.21898004e-04
18,41,8,6.283185,0,2.85689486e-04
18,47,8,6.283185,0,1.46855364e-04
18,48,8,6.283185,0,1.57496104e-04
18,49,8,-6.283185,0,2.26351015e-04
18,50,8,-6.283185,0,2.23988386e-04
18,53,8,-6.283185,0,2.38040806e-04
18,54,8,6.283185,0,3.15576997e-04
18,56,8,6.283185,0,1.43961675e-04
18,57,8,-6.283185,0,1.30159772e-04
18,58,8,6.283185,0,2.06070173e-04
18,59,8,-6.283185,0,3.12883967e-04
18,61,8,-6.283185,0,2.09101114e-04
18,62,8,-6.283185,0,1.81298237e-04
19,12,8,6.283185,0,2.17254010e-04
19,18,8,6.283185,0,1.98788353e-04
19,20,8,-6.283185,0,2.91878073e-04
19,21,8,6.283185,0,2.26352077e-04
19,22,8,-6.283185,0,3.58056310e-04
19,23,8,-6.283185,0,3.64901504e-04
19,27,8,6.283185,0,3.01307656e-04
19,31,8,6.283185,0,5.68946880e-04
19,36,8,6.283185,0,3.01306848e-04
19,40,8,-6.283185,0,3.64901372e-04
19,41,8,-6.283185,0,3.58056119e-04
19,42,8,6.283185,0,2.26352106e-04
19,43,8,-6.283185,0,2.91878282e-04
19,45,8,6.283185,0,1.98788325e-04
19,51,8,6.283185,0,2.17254269e-04
20,0,8,-6.283185,0,1.56219090e-04
20,3,8,6.283185,0,1.53170216e-04
20,8,8,-6.283185,0,4.35283959e-04
20,10,8,6.283185,0,3.98486818e-04
20,14,8,6.283185,0,3.30092273e-04
20,15,8,-6.283185,0,3.75795348e-04
20,17,8,-6.283185,0,1.88740135e-04
20,22,8,6.283185,0,3.75914903e-04
20,24,8,-6.283185,0,3.35408311e-04
20,29,8,-6.283185,0,5.57986572e-04
20,30,8,6.283185,0,4.89825852e-04
20,31,8,-6.283185,0,6.02552025e-04
20,33,8,6.283185,0,4.89825984e-04
20,34,8,-6.283185,0,5.57985907e-04
20,39,8,-6.283185,0,3.35408112e-04
20,41,8,6.283185,0,3.75914850e-04
20,46,8,-6.283185,0,1.88740536e-04
20,48,8,-6.283185,0,3.75795061e-04
20,49,8,6.283185,0,3.30092148e-04
20,53,8,6.283185,0,3.98486930e-04
20,55,8,-6.283185,0,4.35283586e-04
20,60,8,6.283185,0,1.53170014e-04
21,8,8,6.283185,0,5.16893996e-04
21,9,8,-6.283185,0,5.81628765e-04
21,11,8,-6.283185,0,5.14744418e-04
21,19,8,6.283185,0,2.73333382e-04
21,21,8,-6.283185,0,4.61730281e-04
21,23,8,6.283185,0,3.70066968e-04
21,27,8,-6.283185,0,5.75945665e-04
21,29,8,6.283185,0,5.75371156e-04
21,32,8,-6.283185,0,6.43117917e-04
21,34,8,6.283185,0,5.75370722e-04
21,36,8,-6.283185,0,5.75945389e-04
21,40,8,6.283185,0,3.70066874e-04
21,42,8,-6.283185,0,4.61730319e-04
21,44,8,6.283185,0,2.73333462e-04
21,52,8,-6.283185,0,5.14744541e-04
21,54,8,-6.283185,0,5.81628658e-04
21,55,8,6.283185,0,5.16893793e-04
22,1,8,6.283185,0,1.53932742e-04
22,5,8,6.283185,0,2.27951690e-04
22,8,8,-6.283185,0,5.71812401e-04
22,12,8,-6.283185,0,5.50339279e-04
22,13,8,6.283185,0,4.65736412e-04
22,15,8,6.283185,0,3.03534058e-04
22,18,8,-6.283185,0,2.85100588e-04
22,20,8,6.283185,0,3.48108775e-04
22,22,8,-6.283185,0,4.64072799e-04
22,26,8,6.283185,0,3.07426897e-04
22,31,8,6.283185,0,6.11142344e-04
22,37,8,6.283185,0,3.07426341e-04
22,41,8,-6.283185,0,4.64072687e-04
22,43,8,6.283185,0,3.48108844e-04
22,45,8,-6.283185,0,2.85100591e-04
22,48,8,6.283185,0,3.03534062e-04
22,50,8,6.283185,0,4.65736357e-04
22,51,8,-6.283185,0,5.50339346e-04
22,55,8,-6.283185,0,5.71812215e-04
22,58,8,6.283185,0,2.27951620e-04
22,62,8,6.283185,0,1.53932765e-04
23,1,8,-6.283185,0,1.64351359e-04
23,4,8,-6.283185,0,2.56115246e-04
23,6,8,-6.283185,0,2.32796748e-04
23,14,8,-6.283185,0,4.22473467e-04
23,20,8,-6.283185,0,3.53836964e-04
23,21,8,6.283185,0,3.68517409e-04
23,23,8,-6.283185,0,3.78242920e-04
23,24,8,6.283185,0,1.77728919e-04
23,25,8,-6.283185,0,2.55478174e-04
23,28,8,6.283185,0,3.19642735e-04
23,31,8,-6.283185,0,5.47997976e-04
23,35,8,6.283185,0,3.19642435e-04
23,38,8,-6.283185,0,2.55478039e-04
23,39,8,6.283185,0,1.77728823e-04
23,40,8,-6.283185,0,3.78242817e-04
23,42,8,6.283185,0,3.68517520e-04
23,43,8,-6.283185,0,3.53837083e-04
23,49,8,-6.283185,0,4.22473340e-04
23,57,8,-6.283185,0,2.32796666e-04
23,59,8,-6.283185,0,2.56115091e-04
23,62,8,-6.283185,0,1.64351783e-04
24,0,8,6.283185,0,1.76285362e-04
24,2,8,-6.283185,0,1.91331616e-04
24,5,8,6.283185,0,2.32818106e-04
24,7,8,6.283185,0,1.94656535e-04
24,10,8,6.283185,0,2.97928340e-04
24,12,8,6.283185,0,1.85632016e-04
24,15,8,-6.283185,0,2.92115640e-04
24,18,8,6.283185,0,2.13717851e-04
24,22,8,6.283185,0,2.55777885e-04
24,26,8,-6.283185,0,3.10138131e-04
24,32,8,-6.283185,0,4.85939060e-04
24,37,8,-6.283185,0,3.10137544e-04
24,41,8,6.283185,0,2.55777741e-04
24,45,8,6.283185,0,2.13717739e-04
24,48,8,-6.283185,0,2.92115529e-04
24,51,8,6.283185,0,1.85631867e-04
24,53,8,6.283185,0,2.97928605e-04
24,56,8,6.283185,0,1.94656763e-04
24,58,8,6.283185,0,2.32817644e-04
24,61,8,-6.283185,0,1.91331902e-04
25,1,8,6.283185,0,1.92056665e-04
25,6,8,-6.283185,0,2.09382365e-04
25,8,8,6.283185,0,2.38121645e-04
25,13,8,-6.283185,0,2.11548990e-04
25,15,8,6.283185,0,2.12319985e-04
25,21,8,-6.283185,0,3.05267295e-04
25,27,8,6.283185,0,3.55601336e-04
25,29,8,-6.283185,0,3.60486945e-04
25,30,8,6.283185,0,3.29761789e-04
25,31,8,-6.283185,0,3.84301235e-04
25,33,8,6.283185,0,3.29762008e-04
25,34,8,-6.283185,0,3.60486635e-04
25,36,8,6.283185,0,3.55601362e-04
25,42,8,-6.283185,0,3.05267196e-04
25,48,8,6.283185,0,2.12320015e-04
25,50,8,-6.283185,0,2.11549238e-04
25,55,8,6.283185,0,2.38121671e-04
25,57,8,-6.283185,0,2.09382338e-04
25,62,8,6.283185,0,1.92056380e-04
26,4,8,6.283185,0,2.30242628e-04
26,9,8,-6.283185,0,3.76415580e-04
26,19,8,-6.283185,0,2.73590489e-04
26,20,8,6.283185,0,2.46853530e-04
26,26,8,6.283185,0,2.85869488e-04
26,30,8,-6.283185,0,3.70468739e-04
26,31,8,6.283185,0,4.15401272e-04
26,33,8,-6.283185,0,3.70468680e-04
26,37,8,6.283185,0,2.85869480e-04
26,43,8,6.283185,0,2.46853446e-04
26,44,8,-6.283185,0,2.73590407e-04
26,54,8,-6.283185,0,3.76415611e-04
26,59,8,6.283185,0,2.30242441e-04
27,0,8,-6.283185,0,2.09925307e-04
27,4,8,-6.283185,0,2.61288508e-04
27,5,8,-6.283185,0,2.49263753e-04
27,8,8,6.283185,0,2.78789243e-04
27,12,8,-6.283185,0,1.59145070e-04
27,13,8,6.283185,0,1.98004346e-04
27,16,8,-6.283185,0,1.91699472e-04
27,18,8,6.283185,0,1.24428822e-04
27,22,8,-6.283185,0,1.65379477e-04
27,23,8,6.283185,0,1.41806328e-04
27,24,8,-6.283185,0,1.93439818e-04
27,39,8,-6.283185,0,1.93439730e-04
27,40,8,6.283185,0,1.41806241e-04
