ftd_id,axis,resolution,phase_index,phase,initializer_gate,common_gate,inward_impulse,separation_decrease,matter_parallel,pseudomomentum_parallel,matter_norm,pseudomomentum_norm
FTD-0603,1,32,27,0.84375,7.0797687449431493e-14,7.0785608277668111e-14,0.00036473399893311446,0.00023789479932645463,-0.00031901809604696261,-0.00031901809604696261,0.00031910262408180558,0.00031910262408180558
FTD-0603,1,32,28,0.875,7.03040051371902e-14,7.0303571991781055e-14,0.00035167738894452329,0.00022937622102059407,-0.00028400951567071966,-0.00028400951567071966,0.00028419058817127105,0.00028419058817127105
FTD-0603,1,32,29,0.90625,6.9575546803071609e-14,6.9572386046656831e-14,0.00034152047683943241,0.00022274929892063255,-0.00023293298202868291,-0.00023293298202868291,0.00023389316825755347,0.00023389316825755347
FTD-0603,1,32,30,0.9375,6.846172934116268e-14,6.846172934116268e-14,0.00033414212306905088,0.00021793512412404681,-0.00016949238456256461,-0.00016949238456256461,0.00017299813382173597,0.00017299813382173597
FTD-0603,1,32,31,0.96875,6.7902931541463651e-14,6.7902931541463651e-14,0.00032944998087831395,0.00021487354283511451,-9.7393631277155205e-05,-9.7393631277155205e-05,0.00010918615588358728,0.00010918615588358728
FTD-0603,2,32,0,0,6.7960688104637411e-14,6.7959526894867395e-14,0.00032738049650214793,0.00021352315587197523,3.9319952582457258e-05,3.9319952582457258e-05,6.7816324166733634e-05,6.7816324166733634e-05
FTD-0603,2,32,1,0.03125,6.8088655373610418e-14,6.8088655373610418e-14,0.00032226642551038407,0.00021018928117833013,8.8052599511936978e-05,8.8052599511936978e-05,9.9577602347374248e-05,9.9577602347374248e-05
FTD-0603,2,32,2,0.0625,6.8042251520628039e-14,6.8042251520628039e-14,0.00031361360424153476,0.00020454833444993881,0.00012428220426342765,0.00012428220426342765,0.00013025739022822172,0.00013025739022822172
FTD-0603,2,32,3,0.09375,6.7658087470902827e-14,6.7655191345050714e-14,0.00030145269202185325,0.00019661994549391437,0.00014117317053711359,0.00014117317053711359,0.00014503538068458705,0.00014503538068458705
FTD-0603,2,32,4,0.125,6.7175290244598844e-14,6.7172938218729161e-14,0.00028582328666279923,0.00018642942000379747,0.00013189445867050991,0.00013189445867050991,0.00013516382116546971,0.00013516382116546971
FTD-0603,2,32,5,0.15625,6.6355016099806097e-14,6.6355016099806097e-14,0.00026677391061247696,0.00017400773143538828,8.9621226512018521e-05,8.9621226512018521e-05,9.3815543188052923e-05,9.3815543188052923e-05
FTD-0603,2,32,6,0.1875,6.6782083335548137e-14,6.6782408596199883e-14,0.00024436199301054246,0.00015939151044808142,7.5364686077516866e-06,7.5364686077516866e-06,2.8192110645358625e-05,2.8192110645358625e-05
FTD-0603,2,32,7,0.21875,6.8251256003894891e-14,6.8243587864058597e-14,0.00021874265419971828,0.00014268096192537882,-0.00011971889226127525,-0.00011971889226127525,0.00012274618535134226,0.00012274618535134226
FTD-0603,2,32,8,0.25,6.9714633371686929e-14,6.9714633371686929e-14,0.00019433098011444695,0.00012675551793606132,-0.00022752127455210716,-0.00022752127455210716,0.00022913865715048536,0.00022913865715048536
FTD-0603,2,32,9,0.28125,7.0800136586779416e-14,7.0800570267648411e-14,0.00017327873919727825,0.00011301956722675754,-0.00028677145608577484,-0.00028677145608577484,0.00028810504433282981,0.00028810504433282981
FTD-0603,2,32,10,0.3125,7.1779931525814357e-14,7.1779659039511445e-14,0.00015553131505301941,0.00010143835667353329,-0.00030428323893840603,-0.00030428323893840603,0.00030569086947200693,0.00030569086947200693
FTD-0603,2,32,11,0.34375,7.2600779554843342e-14,7.2600779554843342e-14,0.00014104149303530047,9.1981832308185574e-05,-0.00028688031403520864,-0.00028688031403520864,0.00028873345286474804,0.00028873345286474804
FTD-0603,2,32,12,0.375,7.3187549770592497e-14,7.3187549770592497e-14,0.00012976947296405877,8.4624646726538799e-05,-0.00024139463131175149,-0.00024139463131175149,0.00024436506110347858,0.00024436506110347858
FTD-0603,2,32,13,0.40625,7.3584801446591186e-14,7.358485565669981e-14,0.00012168287880809912,7.934616455074206e-05,-0.00017466476764348279,-0.00017466476764348279,0.00018038120920838211,0.00018038120920838211
FTD-0603,2,32,14,0.4375,7.382983113757291e-14,7.3829885347681534e-14,0.00011675676571726339,7.613046614984853e-05,-9.3534293048789922e-05,-9.3534293048789922e-05,0.00010770635994307162,0.00010770635994307162
FTD-0603,2,32,15,0.46875,7.3867034714643895e-14,7.3866694011437417e-14,0.00011497362472263678,7.4966350013028205e-05,-4.8501356622797321e-06,-4.8501356622797321e-06,6.2743023410838432e-05,6.2743023410838432e-05
FTD-0603,2,32,16,0.5,7.3754375279713305e-14,7.3729217175966255e-14,0.00011632338535617226,7.5847333899758951e-05,8.4539054032100095e-05,8.4539054032100095e-05,0.00011107583428802776,0.00011107583428802776
FTD-0603,2,32,17,0.53125,7.3541237315359497e-14,7.3541297834420205e-14,0.00012080341637355241,7.8771654925979817e-05,0.00016778453922307334,0.00016778453922307334,0.00018651799107439673,0.00018651799107439673
FTD-0603,2,32,18,0.5625,7.3173300236439124e-14,7.3166434933283342e-14,0.00012841852469593941,8.3742268706110679e-05,0.00023803913256692933,0.00023803913256692933,0.00025464032694667355,0.00025464032694667355
FTD-0603,2,32,19,0.59375,7.2641707910649312e-14,7.2633739300886901e-14,0.0001391809526179941,9.0766847531398298e-05,0.00028845883127400754,0.00028845883127400754,0.00030484417344085789,0.00030484417344085789
FTD-0603,2,32,20,0.625,7.1906022802714631e-14,7.1906022802714631e-14,0.0001531103732611958,9.9857777583700624e-05,0.00031220445100444387,0.00031220445100444387,0.00032958264291907288,0.00032958264291907288
FTD-0603,2,32,21,0.65625,7.1085048236132775e-14,7.1083763875101624e-14,0.00017023388418322156,0.00011103215506125252,0.00030244325808784201,0.00030244325808784201,0.0003222185661595378,0.0003222185661595378
FTD-0603,2,32,22,0.6875,7.00160415756379e-14,7.0016116114537258e-14,0.00019058599898640527,0.00012431178110361429,0.00025235059957678545,0.00025235059957678545,0.00027727201518270542,0.00027727201518270542
FTD-0603,2,32,23,0.71875,6.8780992115189907e-14,6.8764438587720633e-14,0.00021420863670088783,0.00013972315525112577,0.00015511153063653494,0.00015511153063653494,0.00019400732831871775,0.00019400732831871775
FTD-0603,2,32,24,0.75,6.728818890966437e-14,6.728818890966437e-14,0.00024017338866720751,0.00015665976366907586,1.9823828302760504e-05,1.9823828302760504e-05,0.0001174805307015985,0.0001174805307015985
FTD-0603,2,32,25,0.78125,6.5717396802167372e-14,6.5717579761283978e-14,0.00026339871835614283,0.00017180704739505614,-7.7505520208384572e-05,-7.7505520208384572e-05,0.00013681800642211775,0.00013681800642211775
FTD-0603,2,32,26,0.8125,6.5912553193214762e-14,6.5912770033649259e-14,0.0002831622916264386,0.00018469482577820884,-0.00013268615107051062,-0.00013268615107051062,0.00017089814092209182,0.00017089814092209182
FTD-0603,2,32,27,0.84375,6.6537501016162613e-14,6.6535102080655939e-14,0.00029942318587208833,0.00019529728172695826,-0.00015253101117563943,-0.00015253101117563943,0.00018294172235708045,0.00018294172235708045
FTD-0603,2,32,28,0.875,6.6865275364818819e-14,6.6862747977181058e-14,0.00031214940194531542,0.0002035942642226729,-0.00014386161630671498,-0.00014386161630671498,0.00017129871906261505,0.00017129871906261505
FTD-0603,2,32,29,0.90625,6.7048797069979571e-14,6.7048797069979571e-14,0.00032131787795158491,0.00020957129656018481,-0.0001135064153837648,-0.0001135064153837648,0.00014121927499034987,0.00014121927499034987
FTD-0603,2,32,30,0.9375,6.7308642942834207e-14,6.7305861405075884e-14,0.00032691449947866154,0.00021321958250464235,-6.8299152264103308e-05,-6.8299152264103308e-05,0.00010104553399589392,0.00010104553399589392
FTD-0603,2,32,31,0.96875,6.7780958797059032e-14,6.7780958797059032e-14,0.0003289341064217949,0.00021453601049170601,-1.5077225620992217e-05,-1.5077225620992217e-05,6.6467566223331581e-05,6.6467566223331581e-05
