arm,L,amplitude,seed,sample_tick,valid,N,B,I,centroid_x,centroid_y,centroid_z,centroid_displacement,rms_radius,volume_radius,area_coefficient,radial_traction_jump,laplace_coefficient,interface_gradient_fraction,wave_kinetic_energy
reaction_periodic,24,12,3759153155,270,1,10,9,1,11.9,12.100000000000001,12,0.14142135623731025,1.1747340124470731,1.3365046175719757,1.9389912210286955,-0.030440248276755483,-0.04068353238192108,0.022295965555784711,53.648767055191321
reaction_periodic,24,12,3759153155,300,1,10,9,1,11.9,12.100000000000001,12,0.14142135623731025,1.1747340124470731,1.3365046175719757,1.9389912210286955,-0.084852405727155827,-0.11340563206643452,0.0050325122772350347,52.811833439475919
reaction_periodic,24,20,3759153152,150,1,25,25,0,11.92,12.040000000000001,11.880000000000001,0.14966629547095731,1.6904437287292353,1.8139158392989048,2.924017738212866,-0.089752918183149705,-0.16280423991571394,0.0076080904007378687,147.90154978466597
reaction_periodic,24,20,3759153152,180,1,25,25,0,11.92,12.040000000000001,11.880000000000001,0.14966629547095731,1.6904437287292353,1.8139158392989048,2.924017738212866,-0.067854128358096788,-0.12308167819057275,0.021414955849301281,151.37835017089634
reaction_periodic,24,20,3759153152,210,1,25,25,0,11.92,12.040000000000001,11.880000000000001,0.14966629547095731,1.6904437287292353,1.8139158392989048,2.924017738212866,-0.10416878747133557,-0.1889534135548169,0.021814180887387465,162.13780871044952
reaction_periodic,24,20,3759153152,240,1,25,25,0,11.92,12.040000000000001,11.880000000000001,0.14966629547095731,1.6904437287292353,1.8139158392989048,2.924017738212866,-0.091750703790772936,-0.1664280548729051,0.057989832895367729,144.06699371985061
reaction_periodic,24,20,3759153152,270,1,25,25,0,11.92,12.040000000000001,11.880000000000001,0.14966629547095731,1.6904437287292353,1.8139158392989048,2.924017738212866,-0.046662423242393475,-0.084641708619446879,0.060982582314945667,172.47388100166913
reaction_periodic,24,20,3759153152,300,1,25,25,0,11.92,12.040000000000001,11.880000000000001,0.14966629547095731,1.6904437287292353,1.8139158392989048,2.924017738212866,-0.084177705722905061,-0.15269127372661956,0.011432852100867353,159.15983976231547
reaction_periodic,24,20,3759153153,150,1,34,33,1,11.941176470588236,12,11.970588235294118,0.065766705220581811,1.9162842505014026,2.0096947712459765,3.1443291012399106,-0.22278680767678496,-0.44773348249061773,0.0098625903495881077,206.58889669548216
reaction_periodic,24,20,3759153153,180,1,34,33,1,11.941176470588236,12,11.970588235294118,0.065766705220581811,1.9162842505014026,2.0096947712459765,3.1443291012399106,-0.21786355228222315,-0.43783924186665829,0.024007534524676147,221.51433569500344
reaction_periodic,24,20,3759153153,210,1,34,33,1,11.941176470588236,12,11.970588235294118,0.065766705220581811,1.9162842505014026,2.0096947712459765,3.1443291012399106,-0.26017381226736558,-0.52286995012885695,0.028200431488870796,244.79790980105332
reaction_periodic,24,20,3759153153,240,1,34,33,1,11.941176470588236,12,11.970588235294118,0.065766705220581811,1.9162842505014026,2.0096947712459765,3.1443291012399106,-0.2476338771910509,-0.49766850817422326,0.064624070582150597,237.1128269759798
